OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
107877;5;3;15;0;2019;5;18;1;2;0;1;0;1;0;0;0;0;0;353915,309;5642252,405;6,921892393;50,9134087;0
107910;5;3;15;0;2019;5;14;1;3;0;6;0;0;1;0;0;0;0;362466,6622;5641496,795;7,043745118;50,90871892;0
107912;5;3;15;0;2019;5;12;1;3;2;6;0;0;1;0;0;0;0;361914,5479;5642555,533;7,035496159;50,91810234;0
107913;5;3;15;0;2019;5;12;1;3;2;6;0;0;1;0;0;0;0;351249,5115;5651262,595;6,880316258;50,9936972;0
107914;5;3;15;0;2019;5;4;1;2;0;7;2;0;1;0;0;0;0;356547,4305;5655184,502;6,95420816;51,03028735;0
107915;5;3;15;0;2019;5;2;1;3;2;6;2;0;1;0;0;0;0;349951,8614;5654125,982;6,860654783;51,01909137;0
107917;5;3;15;0;2019;5;19;1;3;2;6;0;0;1;0;0;0;0;351379,3467;5651321,034;6,882141134;50,9942559;0
107971;5;3;15;0;2019;5;18;5;3;2;6;0;0;1;0;0;0;0;364589,9244;5649247,798;7,071046083;50,97888298;0
107972;5;3;15;0;2019;5;0;6;3;5;3;2;0;0;0;0;1;1;356477,4069;5651360,871;6,954722849;50,99590789;1
107975;5;3;15;0;2019;5;6;6;3;4;6;1;1;0;0;0;0;0;359330,4296;5647724,481;6,996760444;50,96393204;1
107981;5;3;15;0;2019;5;17;6;3;2;6;0;0;1;0;0;0;0;361236,1495;5649308,089;7,023277663;50,97862639;0
108032;5;3;15;0;2019;5;11;5;3;1;6;0;0;1;0;0;0;0;366713,3975;5638526,176;7,10519831;50,883016;0
108033;5;3;15;0;2019;5;20;6;3;1;2;1;0;1;0;0;0;0;352814,7145;5651761,101;6,902402169;50,99857943;0
108046;5;3;15;0;2019;5;14;5;2;2;6;0;0;1;0;0;1;0;348872,0431;5649741,472;6,847095564;50,97940875;0
108090;5;3;15;0;2019;5;17;5;3;2;2;0;0;1;0;0;0;1;360230,961;5648221,512;7,009385406;50,96861809;0
108091;5;3;15;0;2019;5;21;6;2;0;1;2;1;0;0;0;0;0;355173,6486;5651727,421;6,936010211;50,99887532;0
108094;5;3;15;0;2019;5;18;6;2;5;7;0;0;1;0;0;0;1;358334,527;5645556,884;6,983430969;50,94420783;0
108127;5;3;15;0;2019;5;17;4;3;0;7;0;0;1;0;1;0;0;359956,1316;5647511,558;7,005747078;50,96217091;0
108130;5;3;15;0;2019;5;19;4;2;6;4;0;0;1;1;0;0;0;356831,1433;5654657,715;6,958459524;51,02562399;0
108131;5;3;15;0;2019;5;8;4;2;5;3;0;0;1;0;0;0;0;352917,7186;5649370,102;6,904837001;50,97711906;0
108134;5;3;15;0;2019;5;20;4;3;6;4;1;1;0;1;0;0;0;353715,0037;5646403,006;6,917379153;50,95065802;0
108137;5;3;15;0;2019;5;17;4;3;5;2;0;1;0;0;0;0;1;354260,7049;5640287,466;6,92758679;50,89583759;0
108140;5;3;15;0;2019;5;15;4;3;3;6;0;0;0;0;1;0;0;354237,8343;5644314,637;6,925652937;50,93202295;0
108147;5;3;15;0;2019;5;17;7;2;9;1;0;0;1;0;0;0;0;353811,6237;5648765,696;6,917804516;50,97191513;0
108153;5;3;15;0;2019;5;16;5;3;6;4;0;0;1;1;0;0;0;363642,333;5640878,661;7,060688324;50,90344236;0
108154;5;3;15;0;2019;5;10;6;3;0;6;0;0;1;0;0;0;1;360037,4521;5647736,601;7,006817777;50,96421316;0
108159;5;3;15;0;2019;5;6;6;3;3;6;0;0;1;0;0;1;0;358960,8081;5640906,636;6,994138626;50,90256915;0
108165;5;3;15;0;2019;5;15;5;3;2;2;0;0;1;0;0;0;0;361027,8321;5647755,364;7,020905408;50,96462154;0
108212;5;3;15;0;2019;5;8;5;3;5;6;0;0;1;0;0;1;0;361270,3336;5646141,312;7,0249719;50,95017415;0
108214;5;3;15;0;2019;5;23;6;3;5;3;2;1;0;0;0;0;1;355478,2675;5651030,889;6,940625668;50,99269239;0
108255;5;3;15;0;2019;5;11;7;3;6;7;0;0;1;1;0;0;0;362696,2742;5645190,01;7,045618297;50,94196591;0
108259;5;3;15;0;2019;5;10;7;3;1;7;0;0;1;0;1;0;0;357615,3077;5645096,867;6,973379721;50,9398965;0
108260;5;3;15;0;2019;5;22;7;3;1;5;2;0;1;0;1;0;0;356308,6119;5647888,112;6,953691924;50,96465682;1
108262;5;3;15;0;2019;5;11;7;3;0;1;0;1;0;0;0;0;0;353512,1372;5646520,686;6,914445692;50,95166404;0
108264;5;3;15;0;2019;5;23;7;2;0;6;2;1;0;1;0;0;0;353266,5182;5644009,032;6,911962902;50,92903031;1
108267;5;3;15;0;2019;5;14;7;2;3;6;0;1;1;0;0;0;0;356789,9559;5644708,867;6,961792575;50,93620518;0
108318;5;3;15;0;2019;5;15;3;3;5;3;0;0;1;0;0;0;0;362658,8651;5639808,942;7,047112179;50,89359522;1
108319;5;3;15;0;2019;5;14;3;2;5;2;0;1;1;0;0;0;0;365144,623;5637355,031;7,083341857;50,87212612;1
108320;5;3;15;0;2019;5;15;3;3;8;6;0;0;1;0;0;0;0;362032,573;5645038,713;7,036234392;50,94044772;1
108321;5;3;15;0;2019;5;9;3;3;0;7;0;0;0;0;0;0;1;360924,9319;5645943,493;7,020133272;50,94831308;1
108322;5;3;15;0;2019;5;7;3;3;1;6;0;0;1;0;0;0;0;363404,1304;5649220,581;7,054174721;50,9783583;1
108323;5;3;15;0;2019;5;15;3;3;6;4;0;0;1;1;0;0;0;356173,0318;5648730,649;6,951429286;50,9721947;1
108324;5;3;15;0;2019;5;19;3;3;5;3;0;1;0;0;0;0;0;356259,1533;5648348,482;6,952806149;50,96878174;1
108325;5;3;15;0;2019;5;15;3;3;2;6;0;0;1;0;0;0;0;355261,5109;5646674,553;6,939273101;50,95348877;1
108326;5;3;15;0;2019;5;13;3;3;2;2;0;0;1;0;0;0;0;349217,1447;5649541,787;6,85209086;50,97770481;1
108327;5;3;15;0;2019;5;12;3;2;6;4;0;0;1;1;0;0;0;354114,3229;5645997,117;6,92322277;50,94711164;1
108328;5;3;15;0;2019;5;8;3;3;3;2;0;0;1;0;0;0;0;357681,619;5640076,55;6,976281563;50,89479524;1
108389;5;3;15;0;2019;5;10;3;3;2;6;0;0;1;0;0;1;0;361860,4704;5647452,142;7,032870592;50,96209666;1
108390;5;3;15;0;2019;5;8;3;3;1;6;0;0;1;0;0;1;0;348549,3805;5643691,608;6,845019229;50,92495869;1
108425;5;3;15;0;2019;5;23;2;3;5;2;2;0;1;0;0;0;0;363800,2065;5641072,456;7,062859963;50,90522136;1
108426;5;3;15;0;2019;5;13;2;3;9;1;0;0;1;0;1;0;0;358959,0171;5642276,564;6,993583761;50,91488042;0
108427;5;3;15;0;2019;5;15;2;3;0;7;0;1;0;1;0;0;0;357038,7348;5644063,272;6,965584123;50,93046499;0
108428;5;3;15;0;2019;5;18;2;3;0;7;0;1;1;0;0;0;0;356275,9853;5648218,132;6,953097217;50,9676145;0
108429;5;3;15;0;2019;5;8;2;3;5;3;0;1;1;0;0;0;0;353789,8177;5646227,724;6,918513892;50,94910181;0
108430;5;3;15;0;2019;5;6;2;3;2;2;0;0;1;0;0;0;0;349351,755;5643147,03;6,85665256;50,92027501;0
108431;5;3;15;0;2019;5;13;2;3;0;2;0;0;1;1;0;0;0;354308,471;5642506,9;6,927379722;50,91579516;0
108432;5;3;15;0;2019;5;19;2;3;5;3;0;0;1;0;0;0;0;354736,7236;5644685,201;6,932600001;50,93547898;0
108433;5;3;15;0;2019;5;16;2;3;2;6;0;0;1;0;1;0;0;357136,3508;5646229,145;6,966122974;50,94995372;0
108481;5;3;15;0;2019;5;8;4;3;0;7;0;1;0;0;0;0;0;357386,2408;5644121,54;6,970503202;50,93107467;0
108483;5;3;15;0;2019;5;18;4;3;6;4;0;1;0;1;0;0;0;356319,6035;5647779,545;6,953891225;50,96368389;0
108484;5;3;15;0;2019;5;8;4;3;5;3;0;1;0;0;0;0;0;352475,7156;5644949,233;6,900337163;50,93727778;0
108487;5;3;15;0;2019;5;14;4;2;2;2;0;0;1;0;0;0;0;351280,8808;5645035,483;6,883308642;50,93774596;0
108489;5;3;15;0;2019;5;13;4;3;3;2;0;1;1;0;0;0;0;353045,8268;5644915,117;6,908459329;50,93711676;0
108493;5;3;15;0;2019;5;16;4;3;0;3;0;1;1;0;0;0;0;353992,4388;5644849,367;6,921948924;50,93676633;0
108494;5;3;15;0;2019;5;19;4;3;5;3;0;1;1;0;0;0;0;353904,5725;5636102,758;6,924198227;50,85814056;0
108497;5;3;15;0;2019;5;16;4;3;3;6;0;0;1;0;1;0;0;355350,964;5643980,958;6,941615372;50,92930448;0
108509;5;3;15;0;2019;5;15;2;3;3;1;0;0;1;0;0;1;0;361682,4568;5648241,068;7,030037283;50,96914422;0
108552;5;3;15;0;2019;5;18;1;3;0;7;0;0;1;0;0;0;1;360028,1384;5644903,98;7,007774255;50,93875376;0
108554;5;3;15;0;2019;5;14;1;3;5;2;0;0;1;0;0;0;0;349077,092;5649619,23;6,850065153;50,97836404;0
108555;5;3;15;0;2019;5;15;1;3;5;2;0;1;1;0;0;0;0;353924,7292;5646746,209;6,920225149;50,95379546;0
108557;5;3;15;0;2019;5;3;1;3;1;7;2;1;1;0;0;0;0;354226,0334;5641965,054;6,926424257;50,91090492;1
108636;5;3;15;0;2019;5;8;4;2;3;6;0;0;1;0;0;1;0;365813,1653;5646122,598;7,089613831;50,95108146;0
108713;5;3;15;0;2019;5;17;7;3;2;6;0;0;1;0;0;0;0;350341,5775;5650852,867;6,867556629;50,98977989;0
108750;5;3;15;0;2019;5;22;6;3;5;3;2;0;1;0;0;0;0;363833,1627;5641042,62;7,063339535;50,90496098;0
108751;5;3;15;0;2019;5;15;6;2;8;1;0;1;0;0;0;0;0;366596,3899;5642576,85;7,102055894;50,9193953;0
108752;5;3;15;0;2019;5;13;6;3;3;7;0;0;1;0;0;0;1;363617,205;5641286,725;7,060178706;50,90710389;0
108753;5;3;15;0;2019;5;11;6;3;5;3;0;0;1;0;1;0;0;361595,823;5644071,78;7,030389073;50,93165296;0
108754;5;3;15;0;2019;5;20;6;2;6;4;0;0;0;1;1;0;0;351533,803;5644413,405;6,88715925;50,93222084;0
108755;5;3;15;0;2019;5;22;6;3;0;1;2;1;0;0;0;0;0;355441,4038;5643902,578;6,942932543;50,92862277;0
108819;5;3;15;0;2019;5;21;6;3;9;1;0;0;1;0;0;0;0;362748,2667;5641396,121;7,047785992;50,90788114;0
108820;5;3;15;0;2019;5;18;6;3;2;6;0;0;1;0;0;0;0;351248,1945;5651262,005;6,880297746;50,99369156;0
108879;5;3;15;0;2019;5;16;5;3;5;2;0;0;1;0;0;0;0;361450,23;5645301,887;7,02785073;50,9426733;0
108881;5;3;15;0;2019;5;17;5;3;2;2;0;0;1;0;0;0;0;365901,9244;5645749,519;7,091014124;50,94774904;0
108883;5;3;15;0;2019;5;18;1;3;2;6;0;0;1;0;0;0;0;365346,5166;5635721,805;7,086810677;50,85749426;0
108884;5;3;15;0;2019;5;2;5;2;6;1;2;0;1;1;0;0;0;360622,9672;5646337,467;7,01568646;50,95178086;0
108885;5;3;15;0;2019;5;13;1;2;5;3;0;1;0;0;0;0;0;365472,4636;5645032,335;7,085168976;50,94120325;0
108886;5;3;15;0;2019;5;14;5;3;3;6;0;1;1;0;0;0;0;363069,4399;5650186,125;7,04904617;50,98695645;0
108887;5;3;15;0;2019;5;14;1;3;3;6;0;1;1;0;0;0;0;356504,3258;5646779,242;6,956914436;50,95474036;0
108888;5;3;15;0;2019;5;16;5;3;2;6;0;0;1;0;0;0;0;357999,2368;5648536,216;6,977498949;50,97090048;0
108889;5;3;15;0;2019;5;5;1;2;5;3;0;1;1;0;0;0;0;354338,559;5645501,8;6,926610772;50,94271708;0
108890;5;3;15;0;2019;5;17;5;3;6;4;0;0;1;1;0;0;0;353411,3868;5651905,278;6,910841322;51,00002739;0
108891;5;3;15;0;2019;5;20;1;3;0;1;0;1;0;0;0;0;0;354507,2376;5645736,431;6,928916394;50,94486823;0
108892;5;3;15;0;2019;5;17;5;3;2;6;0;0;1;0;0;0;0;347521,3745;5647169,168;6,828947503;50,95593773;0
108893;5;3;15;0;2019;5;18;5;3;2;6;0;0;1;0;0;0;0;351738,756;5643568,261;6,890417554;50,92467867;0
108895;5;3;15;0;2019;5;16;5;3;6;4;0;1;0;1;0;0;0;356061,927;5646110,899;6,950884114;50,94862377;0
108978;5;3;15;0;2019;5;15;1;2;8;7;0;0;1;0;0;0;0;348661,5809;5644032,984;6,846472818;50,92805582;0
108996;5;3;15;0;2019;5;11;5;3;2;1;0;0;1;0;1;0;0;365953,1747;5638765,07;7,094309735;50,88498723;0
109001;5;3;15;0;2019;5;13;5;3;3;6;0;0;1;0;0;0;0;352464,1066;5650984,269;6,897724684;50,99150868;0
109032;5;3;15;0;2019;5;16;7;3;5;3;0;1;1;0;0;0;0;362753,1687;5643838,982;7,046936484;50,92983727;0
109096;5;3;15;0;2019;5;17;3;3;3;6;0;1;1;0;0;0;0;357424,5414;5644340,243;6,970962331;50,93304962;1
109097;5;3;15;0;2019;5;13;3;3;1;6;0;0;1;0;0;0;0;359315,3788;5647721,779;6,996547295;50,96390408;1
109098;5;3;15;0;2019;5;9;3;2;0;6;0;0;0;0;1;0;1;358478,6387;5636973,101;6,988808933;50,86709998;0
109099;5;3;15;0;2019;5;17;3;3;2;6;0;0;1;0;0;0;0;353835,2618;5635963,313;6,923269798;50,85686988;0
109100;5;3;15;0;2019;5;14;3;3;2;6;0;0;1;0;0;0;0;352809,0306;5641844,877;6,906330751;50,90946532;0
109101;5;3;15;0;2019;5;13;3;3;5;3;0;1;1;0;0;0;0;356828,856;5643849,582;6,962683378;50,92849252;0
109169;5;3;15;0;2019;5;21;5;3;6;4;0;0;1;1;0;0;0;360884,0209;5644279,31;7,02018675;50,93334683;0
109171;5;3;15;0;2019;5;15;5;3;1;5;0;1;1;0;0;0;0;364169,7519;5651926,07;7,064062778;51,00285467;1
109173;5;3;15;0;2019;5;16;5;3;0;1;0;1;0;0;0;0;0;357185,3297;5650448,084;6,965163201;50,98788094;0
109175;5;3;15;0;2019;5;17;5;3;5;7;0;1;1;0;0;0;0;347147,3328;5645232,369;6,824438766;50,93843439;0
109176;5;3;15;0;2019;5;18;5;3;2;2;0;0;1;0;0;0;0;356869,075;5644432,313;6,963026481;50,93373946;0
109311;5;3;15;0;2019;5;17;2;3;3;6;0;0;1;0;0;1;0;362959,104;5642587,891;7,050335383;50,91864218;0
109314;5;3;15;0;2019;5;14;2;2;4;7;0;0;1;0;0;0;0;366608,3473;5639044,391;7,103516637;50,88764933;0
109316;5;3;15;0;2019;5;17;2;3;0;7;0;1;0;0;0;0;0;362822,4646;5642860,415;7,048290136;50,92105899;0
109318;5;3;15;0;2019;5;12;2;2;1;6;0;0;1;0;0;0;0;365706,7197;5645725,08;7,088245904;50,94748396;0
109319;5;3;15;0;2019;5;8;2;3;0;1;0;0;0;0;1;0;0;359037,3227;5645997,986;6,993257761;50,94834431;1
109320;5;3;15;0;2019;5;14;4;3;2;2;0;0;1;0;1;0;1;361595,823;5644071,78;7,030389073;50,93165296;0
109321;5;3;15;0;2019;5;7;4;3;1;6;0;0;1;0;0;0;0;360963,9058;5645048,933;7,021029233;50,94028287;0
109322;5;3;15;0;2019;5;18;2;3;0;5;0;1;1;0;0;0;0;353518,9138;5646129,382;6,914699524;50,94814926;0
109323;5;3;15;0;2019;5;9;4;3;2;6;0;0;1;0;0;0;0;358769,9724;5644264,889;6,990126141;50,93270344;0
109324;5;3;15;0;2019;5;21;2;3;1;6;0;0;1;0;0;0;0;354495,4926;5642734,844;6,929947533;50,91789082;0
109325;5;3;15;0;2019;5;14;4;3;2;6;0;0;1;0;0;0;0;357883,0932;5646648,205;6,976583274;50,95390439;0
109326;5;3;15;0;2019;5;23;4;3;5;3;2;0;1;0;0;0;0;361955,8209;5648027,42;7,034009254;50,96728968;0
109327;5;3;15;0;2019;5;16;4;3;4;6;0;1;0;0;0;0;0;359972,8799;5647808,905;7,005870981;50,96484727;0
109328;5;3;15;0;2019;5;7;2;3;0;1;0;0;0;0;1;0;0;352525,464;5643730,481;6,901537821;50,92633811;1
109329;5;3;15;0;2019;5;7;2;3;1;6;0;0;1;0;1;0;0;356993,8056;5645940,231;6,964208465;50,94732193;1
109330;5;3;15;0;2019;5;8;4;2;3;7;0;0;1;0;0;0;1;357439,867;5644257,259;6,971212748;50,93230763;0
109331;5;3;15;0;2019;5;17;4;3;6;7;0;1;0;1;0;0;0;353667,634;5646352,735;6,916725443;50,95019423;0
109333;5;3;15;0;2019;5;9;4;3;2;6;0;0;1;0;0;0;0;355547,5792;5641231,038;6,945500238;50,90464066;0
109335;5;3;15;0;2019;5;10;4;3;1;5;0;1;1;0;0;0;0;355326,9175;5644084,846;6,941232191;50,93023206;0
109463;5;3;15;0;2019;5;16;2;3;2;6;0;0;1;0;0;0;0;351144,091;5652749,257;6,8782056;51,00702958;0
109474;5;3;15;0;2019;5;17;4;3;2;6;0;0;1;0;0;0;0;360391,194;5655748,074;7,00877143;51,03629867;0
109476;5;3;15;0;2019;5;16;4;3;2;6;0;0;1;0;0;0;0;360692,4459;5650003,061;7,015271064;50,98474091;0
109478;5;3;15;0;2019;5;13;4;2;2;6;0;0;1;0;1;0;0;363358,4761;5643670,532;7,055608016;50,92846705;0
109479;5;3;15;0;2019;5;9;4;2;2;6;0;0;1;0;0;1;0;366291,1665;5642322,352;7,0978093;50,91703732;0
109480;5;3;15;0;2019;5;17;4;3;2;6;0;0;1;0;0;0;0;349953,4493;5654101,171;6,86068767;51,01886883;0
109483;5;3;15;0;2019;5;17;4;3;2;6;0;0;1;0;0;0;0;350017,09;5654035,133;6,861621669;51,01829201;0
109567;5;3;15;0;2019;6;13;1;2;2;6;0;0;1;0;0;0;0;363116,9443;5646328,802;7,051174354;50,95230069;0
109569;5;3;15;0;2019;6;17;1;2;9;1;0;0;0;0;1;0;0;348795,6232;5644946,674;6,847999746;50,93630163;0
109571;5;3;15;0;2019;6;14;1;2;2;6;0;0;1;0;0;0;0;349971,4993;5654082,427;6,860952582;51,01870511;0
109639;5;3;15;0;2019;6;9;2;3;6;7;0;0;1;1;0;0;0;357921,7504;5644714,92;6,977887479;50,93653954;0
109640;5;3;15;0;2019;6;19;2;3;5;3;0;1;1;0;0;0;0;357556,4046;5645068,137;6,972553123;50,93962376;0
109642;5;3;15;0;2019;6;9;7;3;8;1;0;0;1;0;0;0;0;365302,1014;5635709,216;7,086184624;50,85737077;0
109643;5;3;15;0;2019;6;14;7;3;6;6;0;1;0;1;0;0;0;359330,1553;5647724,624;6,996756485;50,96393325;0
109644;5;3;15;0;2019;6;9;2;3;2;6;0;0;0;0;1;0;1;359329,4626;5647724,983;6,996746488;50,96393632;1
109645;5;3;15;0;2019;6;12;7;3;6;7;0;0;1;1;0;0;0;359961,1009;5647411,918;7,005856144;50,96127665;0
109646;5;3;15;0;2019;6;18;2;3;1;6;0;0;1;0;0;0;0;357613,993;5644278,387;6,97368084;50,93254052;0
109647;5;3;15;0;2019;6;18;7;3;2;6;0;0;1;0;0;0;0;354191,852;5644842,442;6,924787849;50,93675455;0
109648;5;3;15;0;2019;6;15;2;3;5;3;0;1;1;0;0;0;0;349053,8393;5643061,957;6,852452351;50,91943267;0
109649;5;3;15;0;2019;6;16;7;3;3;6;0;1;0;0;0;0;0;354651,5111;5637931,938;6,934077024;50,87476736;0
109650;5;3;15;0;2019;6;13;7;3;5;2;0;0;1;0;0;0;0;354142,583;5636517,79;6,927412236;50,86193046;0
109651;5;3;15;0;2019;6;11;2;2;5;3;0;0;1;0;0;0;1;353379,792;5645784,628;6,912859191;50,94501573;0
109652;5;3;15;0;2019;6;11;7;3;2;7;0;0;1;0;1;0;0;356687,4544;5644622,802;6,96036858;50,93540626;0
109653;5;3;15;0;2019;6;8;2;3;1;6;0;0;1;0;0;1;0;350429,0639;5648617,648;6,869722025;50,96971627;1
109655;5;3;15;0;2019;6;7;2;3;1;6;0;0;1;0;0;0;0;354990,3196;5646355,384;6,935541796;50,95055231;1
109658;5;3;15;0;2019;6;13;2;3;2;1;0;0;1;0;0;0;0;352457,623;5647274,825;6,899137607;50,95817216;0
109840;5;3;15;0;2019;6;9;2;2;2;6;0;0;1;0;0;1;0;357558,4499;5639308,678;6,974830703;50,88786398;0
109860;5;3;15;0;2019;5;14;6;3;5;3;0;1;1;0;0;0;0;366707,7076;5638213,685;7,105231423;50,88020608;0
109862;5;3;15;0;2019;5;18;6;3;4;7;0;0;1;0;0;0;0;352714,4942;5649807,389;6,901767;50,98099679;0
109863;5;3;15;0;2019;5;10;6;3;3;6;0;0;1;0;0;0;0;354171,0232;5644632,492;6,924575629;50,93486253;0
109865;5;3;15;0;2019;5;9;6;3;6;4;0;1;0;1;0;0;0;354858,7028;5643246,333;6,934907688;50,92257892;0
109933;5;3;15;0;2019;6;15;1;3;4;7;0;0;1;0;1;0;0;363416,8707;5641677,74;7,057184695;50,91057077;0
109935;5;3;15;0;2019;6;13;1;3;5;7;0;1;1;0;0;0;0;361486,8068;5644081,252;7,028835061;50,93171191;0
109939;5;3;15;0;2019;6;10;1;2;6;4;0;0;1;1;0;0;0;358180,296;5644798,215;6,981532337;50,93735175;0
109940;5;3;15;0;2019;6;19;1;3;4;3;0;0;1;0;1;0;0;360066,771;5648484,676;7,006947243;50,97094331;0
109942;5;3;15;0;2019;6;16;1;1;8;1;0;0;1;0;1;0;0;347534,893;5646161,233;6,82956192;50,94688389;0
109944;5;3;15;0;2019;6;17;1;3;6;7;0;0;1;1;0;0;0;347438,9457;5645583,157;6,828439226;50,94166384;0
109946;5;3;15;0;2019;6;0;1;2;3;2;2;0;1;0;1;0;0;354702,2708;5643067,294;6,932754827;50,92093057;0
109982;5;3;15;0;2019;5;14;6;3;2;6;0;0;1;0;0;0;0;354422,524;5647537,582;6,92699109;50,96103322;0
109986;5;3;15;0;2019;6;3;5;3;3;1;2;0;1;0;0;1;0;349530,9229;5650289,117;6,856247915;50,98450257;1
109989;5;3;15;0;2019;6;17;5;3;9;1;0;0;1;0;0;0;0;348695,5073;5643828,093;6,847040251;50,92622352;0
110007;5;3;15;0;2019;6;22;7;3;2;2;2;0;1;0;0;0;0;359572,7494;5646860,884;7,000542271;50,95622994;0
110008;5;3;15;0;2019;6;13;7;3;0;5;0;1;1;0;0;0;0;353910,2821;5646699,094;6,920038507;50,95336839;0
110010;5;3;15;0;2019;6;14;7;3;1;5;0;1;1;0;0;0;0;355456,1154;5645738,557;6,942413444;50,94512602;0
110012;5;3;15;0;2019;6;16;7;3;3;6;0;0;1;0;1;0;0;356891,2156;5645620,913;6,962874487;50,94442679;0
110013;5;3;15;0;2019;6;15;7;3;5;2;0;1;1;0;0;0;0;355337,691;5643971,992;6,941430183;50,92922057;0
110014;5;3;15;0;2019;6;23;7;3;6;6;2;1;0;1;0;0;0;355210,3587;5644930,283;6,939238765;50,93780058;0
110098;5;3;15;0;2019;6;15;7;3;2;6;0;0;1;0;0;0;0;355259,48;5654165,055;6,936260263;51,02080307;0
110101;5;3;15;0;2019;6;11;4;3;5;7;0;1;1;0;0;0;0;363831,3806;5641044,234;7,063313601;50,90497507;0
110104;5;3;15;0;2019;6;13;4;3;5;2;0;0;1;0;0;0;0;364178,6174;5641425,754;7,068107277;50,90848578;0
110105;5;3;15;0;2019;6;14;4;3;5;2;0;1;1;0;0;0;0;358864,7608;5642360,184;6,992211424;50,91560888;0
110107;5;3;15;0;2019;6;17;4;3;0;5;0;1;1;0;0;0;0;362279,563;5651428,192;7,03732829;50,99793076;0
110110;5;3;15;0;2019;6;18;4;3;7;7;0;0;1;0;0;0;0;349137,4306;5643085,348;6,853631058;50,91966472;0
110113;5;3;15;0;2019;6;9;4;3;6;4;0;1;0;1;0;0;0;354996,5273;5643480,046;6,936774381;50,92471391;0
110203;5;3;15;0;2019;6;12;6;3;1;5;0;0;1;0;0;0;0;365086,3941;5638051,774;7,082257691;50,87837461;0
110205;5;3;15;0;2019;6;9;6;3;0;7;0;0;1;0;0;0;1;357480,4912;5649599,748;6,969698567;50,9803302;0
110206;5;3;15;0;2019;6;17;6;3;0;1;0;1;1;0;0;0;0;354193,6182;5644489,604;6,924954142;50,93358415;0
110243;5;3;15;0;2019;6;17;4;3;2;7;0;0;1;0;0;0;0;353160,712;5650046,438;6,908022708;50,98325899;0
110353;5;3;15;0;2019;6;6;3;3;1;6;0;0;1;0;0;0;1;361604,7082;5644070,947;7,030515754;50,9316476;1
110355;5;3;15;0;2019;6;16;3;3;2;6;0;0;1;0;0;0;0;364366,245;5641545,028;7,070730103;50,90960188;0
110356;5;3;15;0;2019;6;16;3;3;6;4;0;0;0;1;1;0;0;358713,7409;5644179,041;6,989359704;50,93191814;0
110358;5;3;15;0;2019;6;8;3;2;2;6;0;0;1;0;0;0;0;357883,0008;5646648,304;6,976581921;50,95390526;0
110360;5;3;15;0;2019;6;19;3;3;3;6;0;0;0;0;0;0;1;357996,08;5645060,634;6,978809922;50,93966477;0
110363;5;3;15;0;2019;6;11;3;3;5;3;0;0;1;0;0;0;0;359926,1751;5649005,945;7,004745248;50,97559382;0
110365;5;3;15;0;2019;6;5;3;3;0;1;1;0;0;0;1;0;0;359643,1032;5647069,591;7,001462857;50,95812274;1
110368;5;3;15;0;2019;6;7;3;3;0;3;0;1;1;0;0;0;0;356017,6217;5649337,225;6,948977045;50,97760703;1
110370;5;3;15;0;2019;6;17;3;3;5;2;0;1;1;0;0;0;0;356429,7133;5647045,774;6,955747699;50,95711706;0
110375;5;3;15;0;2019;6;16;3;3;4;6;0;1;0;0;0;0;0;356942,1178;5647277,993;6,962947444;50,95933142;0
110377;5;3;15;0;2019;6;10;3;2;8;1;0;0;0;0;1;0;0;349554,0457;5651594,93;6,856036318;50,99624292;0
110379;5;3;15;0;2019;6;17;3;3;5;3;0;1;1;0;0;0;0;356017,6217;5649337,225;6,948977045;50,97760703;0
110380;5;3;15;0;2019;6;15;3;3;5;2;0;0;1;0;0;0;0;354866,7507;5638538,311;6,936893528;50,88027084;0
110429;5;3;15;0;2019;6;11;5;3;1;6;0;0;1;0;0;0;1;364212,9857;5649046,177;7,065755067;50,97698217;0
110431;5;3;15;0;2019;6;14;5;3;6;4;0;0;1;1;0;0;0;359972,7264;5647567,602;7,005961669;50,96267862;0
110433;5;3;15;0;2019;6;14;5;3;0;3;0;0;1;0;0;0;0;359969,2864;5647554,897;7,005917604;50,9625636;0
110434;5;3;15;0;2019;6;15;5;3;5;2;0;0;1;0;1;0;0;361344,8873;5647847,481;7,025382591;50,96552581;0
110437;5;3;15;0;2019;6;11;5;3;2;6;0;0;1;0;0;0;1;349069,854;5649623,229;6,849960463;50,97839808;0
110439;5;3;15;0;2019;6;17;5;3;5;2;0;0;1;0;0;0;0;352474,8499;5644928,926;6,900333073;50,93709507;0
110519;5;3;15;0;2019;6;16;3;3;2;6;0;0;1;0;0;1;0;361841,2267;5647541,265;7,032562891;50,96289302;0
110522;5;3;15;0;2019;6;13;3;3;2;6;0;0;1;0;0;0;0;358526,8986;5640397,578;6,988168852;50,89788803;0
110562;5;3;15;0;2019;6;16;3;3;4;2;0;0;1;0;0;0;0;366181,93;5638356,865;7,097709399;50,88137142;0
110564;5;3;15;0;2019;6;7;3;3;2;6;0;0;1;0;0;0;0;357883,9924;5646647,246;6,976596443;50,95389599;0
