OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
76755;5,20021E+18;5;3;15;0;2020;2;11;5;3;0;2;0;0;1;0;0;0;1;353667,634;5646352,735;6,916725443;50,95019423;0
76760;5,20021E+18;5;3;15;0;2020;2;14;6;3;2;6;0;0;1;0;1;0;0;354467,255;5645760,332;6,928338091;50,94507293;0
76780;5,20021E+18;5;3;15;0;2020;2;9;7;3;5;2;0;0;1;0;0;0;1;356529,8811;5644631,589;6,958124051;50,93544606;0
76810;5,2002E+18;5;3;15;0;2020;2;8;3;3;3;6;0;1;1;0;0;0;0;365439,0482;5642915,718;7,085475055;50,92217219;0
76814;5,2002E+18;5;3;15;0;2020;2;7;3;3;3;6;2;0;1;0;1;0;0;360995,6686;5644263,729;7,021780582;50,93323373;1
76820;5,2002E+18;5;3;15;0;2020;2;12;3;3;2;6;0;0;1;0;0;0;0;358734,2239;5645767,55;6,989035081;50,94619917;1
76821;5,20021E+18;5;3;15;0;2020;2;18;2;3;5;7;2;0;1;0;0;0;1;354066,4296;5644847,284;6,923002092;50,93676634;0
76822;5,2002E+18;5;3;15;0;2020;2;14;3;3;5;2;0;0;1;0;0;0;0;353525,2407;5651902,823;6,912463788;51,00003433;1
76825;5,2002E+18;5;3;15;0;2020;2;6;3;3;4;2;2;0;1;0;1;0;0;358615,6544;5636993,124;6,990747075;50,86731346;1
76828;5,2002E+18;5;3;15;0;2020;2;20;3;2;1;7;2;0;1;0;0;1;0;354300,7988;5644199,332;6,926594452;50,93100265;1
76833;5,2002E+18;5;3;15;0;2020;2;20;3;3;1;7;2;0;1;0;0;1;0;354175,2797;5644482,922;6,924696014;50,93351947;1
76837;5,20021E+18;5;3;15;0;2020;2;20;5;3;0;4;2;0;0;1;0;0;1;365020,2481;5638865,949;7,081017352;50,88567667;0
76856;5,20021E+18;5;3;15;0;2020;2;13;6;3;2;6;0;0;1;0;0;0;0;352963,2304;5650362,245;6,905083473;50,98604659;0
76866;5,20021E+18;5;3;15;0;2020;2;12;6;3;6;6;0;1;0;1;0;0;0;355129,8825;5645282,69;6,937954027;50,94094737;0
76872;5,20021E+18;5;3;15;0;2020;2;6;6;3;5;3;2;0;1;0;1;0;0;366895,613;5635244,872;7,108981149;50,8535663;0
76877;5,20021E+18;5;3;15;0;2020;2;13;4;3;2;6;0;0;1;0;0;0;0;359092,7292;5641071,165;6,99595008;50,90408;0
76908;5,20021E+18;5;3;15;0;2020;2;15;5;3;2;6;0;1;1;0;0;0;0;353207,4848;5643974,907;6,911137186;50,92870862;0
76946;5,20021E+18;5;3;15;0;2020;2;19;5;3;6;4;2;0;1;1;0;0;0;364844,06;5643093,113;7,076948938;50,92362746;1
76984;5,20021E+18;5;3;15;0;2020;2;18;4;3;2;6;2;0;1;0;0;0;1;362504,1411;5645083,48;7,042925388;50,94096271;0
76986;5,20021E+18;5;3;15;0;2020;2;20;4;3;5;2;2;0;1;0;0;0;0;364847,6035;5639535,132;7,07831684;50,89165066;0
76987;5,20021E+18;5;3;15;0;2020;2;8;4;3;5;2;0;1;1;0;0;0;0;357415,3112;5644601,329;6,970728912;50,93539371;0
76988;5,20021E+18;5;3;15;0;2020;2;13;6;3;2;6;0;0;1;0;0;0;0;360767,3113;5649856,271;7,016393237;50,9834398;0
76989;5,20021E+18;5;3;15;0;2020;2;18;4;3;5;3;2;1;1;0;0;0;0;355355,7345;5651240,217;6,938797468;50,99454277;0
76990;5,20021E+18;5;3;15;0;2020;2;11;4;3;2;6;0;0;1;0;0;0;0;356852,6961;5645245,058;6,962474245;50,94103946;0
76999;5,20021E+18;5;3;15;0;2020;2;9;6;2;3;6;0;0;1;0;0;1;1;360956,4488;5642321,601;7,021963365;50,91576987;0
77002;5,20021E+18;5;3;15;0;2020;2;16;5;3;2;6;1;0;1;0;0;0;0;356046,8768;5654785,651;6,947233003;51,02657786;1
77015;5,20021E+18;5;3;15;0;2020;2;15;5;3;2;6;0;0;1;0;0;0;0;354792,8885;5646144,377;6,932817132;50,94860634;1
77054;5,20021E+18;5;3;15;0;2020;2;18;5;3;2;6;2;0;1;0;0;0;0;360525,9765;5651181,315;7,01244851;50,99528969;1
77058;5,20021E+18;5;3;15;0;2020;2;14;4;2;2;6;0;0;1;0;0;0;0;349920,3755;5650619,957;6,861655712;50,98757723;0
77066;5,20021E+18;5;3;15;0;2020;2;10;5;3;0;1;0;1;0;0;0;0;0;353326,096;5644044,381;6,912795877;50,92936313;1
77112;5,20021E+18;5;3;15;0;2020;2;7;3;3;2;6;2;0;1;0;0;0;1;350076,1542;5650718,549;6,863832922;50,9885038;1
77117;5,20021E+18;5;3;15;0;2020;2;17;3;3;2;6;1;0;1;0;0;0;1;360403,859;5645908,388;7,012733521;50,94787163;0
77119;5,20021E+18;5;3;15;0;2020;2;21;3;3;2;6;2;0;1;0;0;0;0;364878,1225;5649401,644;7,075091872;50,98033337;1
77120;5,20021E+18;5;3;15;0;2020;2;20;3;2;2;6;2;0;1;0;0;1;0;361998,2019;5648039,893;7,034607722;50,96741194;1
77121;5,20021E+18;5;3;15;0;2020;2;10;5;3;0;1;0;0;0;0;1;0;0;363253,6756;5645364,084;7,053482094;50,94366286;1
77122;5,20021E+18;5;3;15;0;2020;2;17;3;3;0;1;0;1;0;0;0;0;0;352594,4622;5644921,17;6,902037384;50,93705596;0
77146;5,20021E+18;5;3;15;0;2020;2;18;6;3;2;6;2;0;1;0;0;0;0;364834,0353;5642583,605;7,076995224;50,91904589;0
77157;5,20021E+18;5;3;15;0;2020;2;17;6;3;2;6;2;0;1;0;0;0;0;352252,1574;5651760,832;6,894390828;50,99843284;0
77176;5,20022E+18;5;3;15;0;2020;2;11;2;3;5;2;0;1;1;0;0;0;0;356328,709;5647699,453;6,954052432;50,96296639;0
77193;5,20022E+18;5;3;15;0;2020;2;2;1;3;2;6;2;0;0;0;1;0;0;361437,8963;5645316,768;7,02766962;50,94280408;0
77222;5,20022E+18;5;3;15;0;2020;2;18;7;3;2;6;2;0;1;0;0;0;0;362873,1435;5637712,541;7,05094375;50,8748048;0
77232;5,20021E+18;5;3;15;0;2020;2;15;6;3;3;6;0;0;1;0;0;1;0;364697,2347;5642620,502;7,07503645;50,91934544;0
77233;5,20022E+18;5;3;15;0;2020;2;18;2;3;1;6;2;0;1;0;0;0;0;350098,0252;5648824,542;6,864925396;50,97148942;1
77238;5,20021E+18;5;3;15;0;2020;2;18;6;3;5;3;2;1;1;0;0;0;0;355536,0577;5641215,366;6,945342686;50,90449693;0
77282;5,20022E+18;5;3;15;0;2020;2;14;7;3;1;6;0;0;1;0;0;0;0;350435,3733;5659226,975;6,865437085;51,06505586;0
77311;5,20022E+18;5;3;15;0;2020;2;10;2;3;1;1;0;0;1;0;0;0;0;356815,4561;5644713,092;6,962153596;50,93624949;0
77316;5,20022E+18;5;3;15;0;2020;2;21;1;3;5;3;2;0;1;0;0;0;0;365402,7874;5635734,829;7,087604921;50,85762441;1
77339;5,20022E+18;5;3;15;0;2020;2;11;2;3;3;6;0;0;1;0;0;1;0;356710,3483;5633234,396;6,965159161;50,83306446;0
77344;5,20022E+18;5;3;15;0;2020;2;17;7;3;2;6;0;0;1;0;0;0;1;356861,7509;5645474,553;6,962512863;50,94310416;0
77356;5,20022E+18;5;3;15;0;2020;2;16;2;3;0;1;0;0;0;0;1;0;0;355732,3731;5650540,357;6,944438881;50,98834786;1
77404;5,20022E+18;5;3;15;0;2020;2;19;7;3;1;5;2;0;1;1;0;0;0;360424,2938;5647575,933;7,01238481;50,96286306;0
77413;5,20022E+18;5;3;15;0;2020;2;17;2;3;2;2;0;1;1;0;0;0;0;355690,4958;5645890,663;6,94568729;50,94655168;1
77445;5,20022E+18;5;3;15;0;2020;2;9;3;3;2;6;0;0;1;0;0;0;0;366090,9568;5635295,354;7,097537616;50,85383429;0
77460;5,20022E+18;5;3;15;0;2020;2;11;7;3;1;6;0;0;1;0;0;0;0;355225,0243;5646661,992;6,938758975;50,95336672;0
77493;5,20022E+18;5;3;15;0;2020;2;7;5;3;3;6;0;0;1;0;0;0;1;348327,3862;5643074,724;6,842119435;50,91935691;0
77498;5,20022E+18;5;3;15;0;2020;2;10;6;3;2;6;0;0;1;0;0;0;0;351110,8134;5652791,511;6,877714274;51,00740067;0
77499;5,20022E+18;5;3;15;0;2020;2;18;5;3;0;4;2;0;0;1;0;0;1;354300,7988;5644199,332;6,926594452;50,93100265;0
77510;5,20022E+18;5;3;15;0;2020;2;18;7;3;2;6;2;0;1;0;0;0;0;350178,759;5650774,063;6,865270892;50,98902938;1
77513;5,20022E+18;5;3;15;0;2020;2;10;4;2;0;1;0;0;0;0;1;0;0;357537,5857;5639276,162;6,97454694;50,8875666;0
77516;5,20022E+18;5;3;15;0;2020;2;8;4;3;0;7;0;0;0;0;1;0;0;366020,534;5646065,492;7,092585354;50,95061646;1
77530;5,20022E+18;5;3;15;0;2020;2;18;4;3;2;6;2;0;1;0;0;0;0;361184,6989;5646106,933;7,023766642;50,94984456;0
77537;5,20022E+18;5;3;15;0;2020;2;8;4;3;3;6;0;0;1;0;0;0;0;358330,6156;5645578,448;6,983366942;50,94440066;1
77542;5,20022E+18;5;3;15;0;2020;2;6;4;2;0;7;2;0;1;0;0;0;0;348144,6111;5648410,676;6,837296507;50,96725867;1
77545;5,20022E+18;5;3;15;0;2020;2;13;4;2;1;6;0;0;1;0;0;0;1;353032,7947;5644774,687;6,908330619;50,93585145;0
77549;5,20022E+18;5;3;15;0;2020;2;20;4;3;3;6;2;0;1;0;0;0;0;355611,7176;5644713,626;6,945033141;50,93595416;0
77552;5,20022E+18;5;3;15;0;2020;2;15;4;3;0;2;0;1;1;0;0;0;0;356049,2481;5644640,27;6,95128489;50,9354043;0
77563;5,20022E+18;5;3;15;0;2020;2;20;5;2;3;6;2;1;1;0;0;0;0;356385,9789;5647206,316;6,955062053;50,95854892;1
77570;5,20022E+18;5;3;15;0;2020;2;16;4;3;2;6;0;0;1;0;0;0;0;358493,9521;5640312,858;6,987733469;50,89711857;0
77579;5,20022E+18;5;3;15;0;2020;2;11;6;3;2;6;0;0;1;0;0;0;0;363084,69;5644111,202;7,051548958;50,9323626;0
77580;5,20022E+18;5;3;15;0;2020;2;22;5;2;3;7;2;0;1;0;0;0;0;354542,5003;5645717,554;6,929425546;50,94470748;1
77584;5,20022E+18;5;3;15;0;2020;2;11;6;2;2;6;0;0;1;0;0;0;0;365852,8071;5639235,481;7,092710999;50,88919184;0
77592;5,20022E+18;5;3;15;0;2020;2;6;6;3;5;3;1;1;1;0;0;0;0;366110,44;5635847,515;7,097612291;50,85880148;0
77631;5,20022E+18;5;3;15;0;2020;2;21;5;3;9;1;2;1;0;0;0;0;0;353237,882;5645254,866;6,911053977;50,94021886;1
77647;5,20022E+18;5;3;15;0;2020;2;13;5;3;0;7;0;1;0;0;0;0;0;356802,3352;5644141,653;6,96219151;50,93111076;0
77697;5,20022E+18;5;3;15;0;2020;2;22;5;3;9;7;2;0;1;0;0;0;0;364382,406;5638412,728;7,072122913;50,88145393;1
77704;5,20022E+18;5;3;15;0;2020;2;18;7;3;2;6;2;0;1;0;0;0;1;350270,7845;5650819,81;6,866562291;50,98946442;1
77715;5,20022E+18;5;3;15;0;2020;2;14;5;3;5;3;0;0;0;0;1;0;1;353045,177;5643884,85;6,908865486;50,92785798;0
77732;5,20022E+18;5;3;15;0;2020;2;16;3;3;2;6;0;0;1;0;0;0;0;354399,1022;5653637,709;6,924213113;51,01584681;0
77735;5,20022E+18;5;3;15;0;2020;2;10;3;3;6;4;0;1;0;1;0;0;0;365187,1282;5642530,676;7,082035223;50,91865279;0
77742;5,20022E+18;5;3;15;0;2020;2;20;3;3;2;6;2;0;1;0;0;0;0;361000,1499;5645851,729;7,021238418;50,94750652;0
77759;5,20022E+18;5;3;15;0;2020;2;22;5;3;6;6;2;0;0;1;0;0;1;353849,8832;5646644,169;6,919201231;50,95285949;1
77772;5,20022E+18;5;3;15;0;2020;2;11;6;3;5;3;0;0;1;0;0;0;0;365902,3796;5645749,555;7,091020586;50,94774947;0
77773;5,20022E+18;5;3;15;0;2020;2;20;5;3;8;1;2;0;1;0;0;0;0;354468,9384;5645756,931;6,928363397;50,94504279;1
77821;5,20022E+18;5;3;15;0;2020;2;10;2;3;0;1;0;0;0;0;1;0;0;355226,06;5646662,966;6,938773323;50,95337573;1
77822;5,20022E+18;5;3;15;0;2020;2;2;2;3;0;1;2;0;0;0;0;0;1;354674,8468;5643121,351;6,932343381;50,92140946;1
77824;5,20023E+18;5;3;15;0;2020;2;14;3;3;4;2;0;0;1;0;0;0;0;349405,6789;5658086,069;6,851227314;51,05453439;0
77825;5,20023E+18;5;3;15;0;2020;2;16;3;3;5;2;0;0;1;0;0;0;1;356435,821;5647024,469;6,955843009;50,95692712;0
77826;5,20022E+18;5;3;15;0;2020;2;16;2;1;6;7;0;0;0;1;0;0;1;355430,7133;5643903,014;6,942780349;50,92862401;0
77915;5,20023E+18;5;3;15;0;2020;2;23;4;2;3;1;2;0;1;0;0;0;0;348927,4866;5645923,6;6,849469949;50,94511509;0
77917;5,20023E+18;5;3;15;0;2020;2;7;4;3;5;3;0;0;1;0;0;0;1;360597,4352;5650773,617;7,013622646;50,99164298;1
77990;5,20023E+18;5;3;15;0;2020;2;11;4;3;2;6;0;0;1;0;0;0;0;354365,2712;5642588,307;6,928154704;50,91654108;1
77992;5,20023E+18;5;3;15;0;2020;2;17;4;3;2;6;0;0;1;0;0;0;0;361878,8528;5647365,722;7,033165001;50,96132439;0
78059;5,20023E+18;5;3;15;0;2020;2;18;4;3;4;2;2;0;1;0;0;0;1;359593,502;5650557,034;6,999410392;50,98945251;1
78096;5,20022E+18;5;3;15;0;2020;2;22;7;3;0;1;2;0;0;0;0;0;1;353099,9182;5645055,727;6,909171953;50,93839415;1
78124;5,20023E+18;5;3;15;0;2020;2;12;4;3;5;7;0;0;1;0;0;0;1;353181,832;5641537,035;6,911753605;50,9067938;1
78138;5,2003E+18;5;3;15;0;2020;3;18;1;3;4;2;2;0;1;0;0;0;0;363801,5399;5641071,257;7,062879363;50,90521089;1
78173;5,20023E+18;5;3;15;0;2020;2;16;7;3;8;7;0;0;1;0;0;0;0;354260,5516;5645177,133;6,925631056;50,93977968;0
78195;5,2003E+18;5;3;15;0;2020;3;9;2;3;3;6;0;0;1;0;1;0;0;356869,2988;5644440,489;6,963026453;50,93381299;0
78254;5,20023E+18;5;3;15;0;2020;2;9;6;3;3;6;0;0;1;0;0;0;0;358995,2239;5645987,734;6,992662806;50,94824188;0
78268;5,20023E+18;5;3;15;0;2020;2;5;5;3;6;4;2;0;1;1;0;0;0;354896,9584;5647927,778;6,933586671;50,96465947;0
78276;5,20023E+18;5;3;15;0;2020;2;15;7;3;0;1;0;1;0;0;0;0;0;353924,8463;5646746,391;6,920226742;50,95379712;1
78277;5,20023E+18;5;3;15;0;2020;2;19;5;3;6;4;2;1;0;1;0;0;0;352976,9246;5646966,756;6,906651121;50,95553641;1
78281;5,20023E+18;5;3;15;0;2020;2;9;5;3;0;3;0;0;1;0;0;0;1;356125,7775;5644637,53;6,952374398;50,93539877;1
78282;5,20023E+18;5;3;15;0;2020;2;10;6;3;2;7;0;0;1;0;0;0;0;351285,2225;5645232,049;6,88329016;50,93951352;0
78293;5,20023E+18;5;3;15;0;2020;2;7;6;3;4;6;1;0;1;0;0;0;0;349489,6065;5643324,195;6,858539264;50,92190305;2
78299;5,20023E+18;5;3;15;0;2020;2;7;6;2;0;1;0;1;0;0;0;0;0;353044,6496;5643883,316;6,908858605;50,92784407;2
78302;5,2003E+18;5;3;15;0;2020;3;16;1;3;8;1;0;0;0;0;1;0;0;363923,329;5636070,941;7,066472112;50,86029902;0
78315;5,20023E+18;5;3;15;0;2020;2;12;6;3;3;6;0;0;1;0;0;1;0;356219,6555;5635071,581;6,957474616;50,84945361;0
78362;5,2003E+18;5;3;15;0;2020;3;22;2;3;5;3;2;0;1;0;0;1;0;353658,548;5646362,171;6,916592388;50,95027672;1
78383;5,2003E+18;5;3;15;0;2020;3;21;1;2;5;3;2;0;1;0;0;0;0;354872,787;5644677,646;6,93453813;50,93544534;1
78420;5,20023E+18;5;3;15;0;2020;2;18;6;3;4;2;2;0;1;0;0;0;0;362248,8234;5651272,312;7,036949624;50,99652248;1
78443;5,20023E+18;5;3;15;0;2020;2;17;7;3;5;3;0;1;1;0;0;0;0;354337,2473;5645497,532;6,926593821;50,94267839;1
78499;5,20023E+18;5;3;15;0;2020;2;19;6;3;6;2;2;0;1;1;0;0;0;355928,3162;5650058,548;6,947419847;50,98406705;1
78520;5,20023E+18;5;3;15;0;2020;2;12;7;2;0;5;0;1;1;0;0;0;0;353746,2633;5642479,97;6,919398129;50,91541094;0
78524;5,2003E+18;5;3;15;0;2020;3;22;2;3;2;6;2;0;1;0;0;0;1;354680,5612;5646006,625;6,931274116;50,9473401;1
78537;5,2003E+18;5;3;15;0;2020;3;16;3;3;5;3;0;1;1;0;0;0;0;350401,0871;5659192,011;6,864962582;51,06473273;0
78545;5,20031E+18;5;3;15;0;2020;3;15;5;3;2;6;0;0;1;0;0;0;0;352223,082;5650920,863;6,894318539;50,99087705;1
78546;5,2003E+18;5;3;15;0;2020;3;10;3;3;3;2;0;1;0;0;0;0;1;352214,764;5644945,507;6,896627313;50,93717748;1
78549;5,2003E+18;5;3;15;0;2020;3;11;3;2;1;1;0;0;1;0;0;0;1;353346,491;5644888,749;6,912746137;50,93695634;0
78553;5,20031E+18;5;3;15;0;2020;3;2;1;3;0;1;2;0;0;0;0;0;1;356903,2004;5644719,448;6,96339906;50,93632839;0
78554;5,2003E+18;5;3;15;0;2020;3;16;3;3;3;6;0;0;1;0;0;0;0;353828,6194;5646579,596;6,91892463;50,95227379;1
78558;5,2003E+18;5;3;15;0;2020;3;17;4;3;3;5;1;1;1;0;0;0;0;356392,6672;5643135,131;6,956762039;50,9219634;1
78559;5,20031E+18;5;3;15;0;2020;3;13;6;3;0;2;0;1;1;0;0;0;0;361257,0066;5645535,945;7,025012934;50,94473037;0
78560;5,20031E+18;5;3;15;0;2020;3;0;5;3;2;2;2;0;1;0;0;0;1;352475,0577;5644949,274;6,900327789;50,93727798;1
78566;5,20031E+18;5;3;15;0;2020;3;20;5;3;0;5;2;1;1;0;0;0;0;355667,2849;5650696,324;6,943450163;50,98973318;1
78569;5,2003E+18;5;3;15;0;2020;3;19;3;3;0;1;2;1;0;0;0;0;0;354191,8324;5644856,031;6,924782133;50,93687667;1
78574;5,2003E+18;5;3;15;0;2020;3;20;3;2;9;7;2;0;1;0;0;0;0;358326,4455;5639794,297;6,985554174;50,89241715;1
78583;5,2003E+18;5;3;15;0;2020;3;11;3;3;0;5;0;0;1;0;0;0;1;355029,4924;5644790,689;6,936721854;50,93650064;0
78589;5,2003E+18;5;3;15;0;2020;3;18;3;3;5;3;2;1;1;0;0;0;0;356377,1073;5643159,53;6,956531195;50,9221788;1
78617;5,20031E+18;5;3;15;0;2020;3;20;7;2;2;1;2;0;1;0;0;0;0;362205,6593;5641645,194;7,039978937;50,90999038;0
78653;5,20031E+18;5;3;15;0;2020;3;22;5;3;0;1;2;1;0;0;0;0;0;353686,9721;5646331,15;6,917009231;50,95000516;1
78671;5,20031E+18;5;3;15;0;2020;3;15;5;3;1;6;0;0;1;0;0;0;0;354337,5937;5642548,639;6,927777069;50,91617761;1
78703;5,20031E+18;5;3;15;0;2020;3;14;7;3;2;6;0;0;1;0;0;0;0;348615,3013;5649899,562;6,843375058;50,98076193;0
78717;5,20031E+18;5;3;15;0;2020;3;14;5;3;0;7;0;1;0;0;0;0;0;360301,9611;5644692,664;7,011750095;50,93692103;1
78729;5,20031E+18;5;3;15;0;2020;3;12;6;3;2;6;0;0;1;0;0;0;1;351177,4439;5652682,698;6,878707957;51,00644009;0
78732;5,20031E+18;5;3;15;0;2020;3;10;5;3;3;6;0;0;1;0;0;1;0;363627,5398;5642995,339;7,059686945;50,92246245;0
78735;5,2003E+18;5;3;15;0;2020;3;16;4;3;5;3;0;1;1;0;0;0;0;355717,758;5640051,248;6,948385132;50,89408058;1
78736;5,20031E+18;5;3;15;0;2020;3;10;6;3;5;3;0;0;1;0;0;0;1;363961,831;5645537,334;7,063491462;50,94538746;1
78738;5,20031E+18;5;3;15;0;2020;3;16;5;3;5;3;0;1;1;0;0;0;0;354250,6299;5645184,43;6,925487016;50,93984275;1
78809;5,20031E+18;5;3;15;0;2020;3;15;5;3;2;6;0;0;1;0;0;0;0;363240,5559;5641337,31;7,054805833;50,90746942;1
78822;5,2003E+18;5;3;15;0;2020;3;7;4;3;5;3;0;0;1;0;0;0;0;356929,04;5645726,489;6,963371074;50,94538498;1
78823;5,20031E+18;5;3;15;0;2020;3;9;6;3;1;6;0;0;1;0;0;0;0;353645,5892;5642561,039;6,91793443;50,91611396;1
78831;5,20031E+18;5;3;15;0;2020;3;11;5;3;2;2;0;0;1;0;0;0;0;353522,7843;5651903,025;6,912428723;51,00003551;1
78851;5,20031E+18;5;3;15;0;2020;3;15;5;3;4;2;0;0;1;0;0;0;0;352077,976;5642447,609;6,895695252;50,91469494;1
78869;5,2003E+18;5;3;15;0;2020;3;17;3;3;2;6;0;0;1;0;0;0;0;363223,369;5643884,264;7,053606449;50,93035593;1
78877;5,2003E+18;5;3;15;0;2020;3;7;3;3;2;6;0;0;1;0;0;0;0;363616,5904;5645450,566;7,058612453;50,94452607;1
78888;5,2003E+18;5;3;15;0;2020;3;19;3;2;3;7;2;0;1;0;0;0;0;353270,2302;5652570,399;6,90856217;51,00596852;0
78891;5,2003E+18;5;3;15;0;2020;3;13;3;3;3;2;0;1;1;0;0;0;0;360202,611;5641361,877;7,011613809;50,90696251;0
78895;5,20031E+18;5;3;15;0;2020;3;11;5;3;5;3;0;0;1;0;0;0;0;365499,2902;5635758,493;7,088966549;50,85785955;1
78913;5,2003E+18;5;3;15;0;2020;3;11;4;2;0;7;0;0;0;0;1;0;0;359445,0071;5651575,833;6,996901663;50,99857223;0
78914;5,20031E+18;5;3;15;0;2020;3;15;6;3;0;5;0;1;1;0;0;0;0;359748,3643;5644837,273;7,003820478;50,93808628;1
78915;5,20031E+18;5;3;15;0;2020;3;22;5;3;5;3;2;0;1;0;0;0;1;350587,6162;5649352,776;6,8716765;50,97636351;1
78949;5,2003E+18;5;3;15;0;2020;3;10;4;3;2;6;0;0;0;0;0;1;0;351115,4195;5652761,601;6,877792152;51,00713309;0
78960;5,2003E+18;5;3;15;0;2020;3;17;3;3;5;3;0;1;1;0;0;0;0;357492,361;5644945,25;6,971690246;50,93850355;1
78973;5,20031E+18;5;3;15;0;2020;3;21;7;3;2;6;2;0;1;0;0;0;0;349082,5049;5649632,379;6,850136744;50,97848362;0
78977;5,20031E+18;5;3;15;0;2020;3;9;5;2;2;6;0;0;1;0;0;0;0;358248,8712;5644582,397;6,98259165;50,93542905;0
79017;5,20031E+18;5;3;15;0;2020;3;11;4;3;6;2;0;0;1;1;0;0;0;360044,8841;5648318,102;7,006699814;50,96944097;1
79039;5,20031E+18;5;3;15;0;2020;3;18;4;3;6;4;2;0;1;1;0;0;0;359172,0949;5639023,473;6,997867634;50,88569642;1
79052;5,20031E+18;5;3;15;0;2020;3;10;5;3;3;6;0;1;0;0;0;0;0;354034,1752;5644417,398;6,922715539;50,93289493;0
79059;5,20031E+18;5;3;15;0;2020;3;13;5;3;3;6;0;0;1;0;1;0;0;361449,6512;5645302,586;7,027842231;50,94267944;0
79064;5,20031E+18;5;3;15;0;2020;3;17;3;3;7;7;0;0;1;0;0;0;0;360053,1241;5635045,568;7,011906828;50,85015996;0
79066;5,20031E+18;5;3;15;0;2020;3;13;3;3;3;6;0;0;1;0;0;0;0;359723,4967;5647260,043;7,002533422;50,95985393;1
79068;5,20031E+18;5;3;15;0;2020;3;16;5;3;3;6;0;0;1;0;0;0;1;352209,3905;5651404,023;6,893926995;50,99521542;0
79069;5,20031E+18;5;3;15;0;2020;3;23;3;3;6;4;2;0;0;1;1;0;0;350587,3204;5649351,46;6,87167283;50,97635161;1
79108;5,20031E+18;5;3;15;0;2020;3;10;4;3;2;6;0;0;1;0;0;0;0;356429,4104;5647046,505;6,955743101;50,95712356;1
79112;5,20031E+18;5;3;15;0;2020;3;0;4;2;8;1;2;0;1;0;0;0;0;362442,6058;5643832,26;7,042522372;50,92970287;1
79134;5,20031E+18;5;3;15;0;2020;3;14;5;2;3;6;0;0;1;0;0;1;0;360956,211;5642345,205;7,021950987;50,91598196;0
79148;5,20031E+18;5;3;15;0;2020;3;13;5;3;5;2;0;1;1;0;0;0;0;351033,96;5645046,528;6,879792319;50,93778149;0
79205;5,20031E+18;5;3;15;0;2020;3;18;4;3;5;2;1;1;1;0;0;0;0;364540,0411;5649220,828;7,070345962;50,97862886;1
79214;5,20031E+18;5;3;15;0;2020;3;15;6;3;1;3;0;0;1;0;0;0;1;356483,9598;5641097,395;6,958861551;50,90367315;0
79219;5,20031E+18;5;3;15;0;2020;3;7;5;3;4;1;0;0;1;0;0;0;0;361666,6391;5644658,102;7,031173651;50,93693939;1
79227;5,20031E+18;5;3;15;0;2020;3;13;4;3;5;2;0;0;1;0;0;0;0;353209,276;5645205,334;6,910667059;50,93976645;1
79241;5,20031E+18;5;3;15;0;2020;3;16;5;3;3;6;0;0;1;0;0;1;0;351737,431;5643568,204;6,890398737;50,92467782;0
79254;5,20031E+18;5;3;15;0;2020;3;21;4;3;0;1;2;0;1;0;0;0;0;360785,5668;5649797,187;7,016675785;50,98291322;1
79255;5,20031E+18;5;3;15;0;2020;3;6;5;3;2;6;1;0;1;0;0;0;0;681460,0232;5638695,23;11,57907569;50,87141697;0
79275;5,20031E+18;5;3;15;0;2020;3;16;4;3;1;6;0;0;1;0;0;0;0;365020,2701;5638865,843;7,081017704;50,88567572;1
79295;5,20031E+18;5;3;15;0;2020;3;14;4;3;2;6;0;0;1;0;0;0;0;355476,6012;5651033,724;6,940600812;50,99271744;1
79316;5,20031E+18;5;3;15;0;2020;3;15;4;3;5;2;0;1;1;0;0;0;0;352179,8944;5643657,435;6,896653753;50,92559324;0
79322;5,20031E+18;5;3;15;0;2020;3;23;4;3;9;1;2;0;1;0;0;0;0;357115,529;5639174,909;6,968589984;50,88655241;1
79323;5,20031E+18;5;3;15;0;2020;3;16;5;2;2;6;0;0;1;0;0;0;0;361704,9269;5642520,828;7,032528974;50,91774024;0
79336;5,20031E+18;5;3;15;0;2020;3;13;5;3;2;1;0;0;1;0;0;0;0;360491,8036;5646608,921;7,013716253;50,95418873;0
79388;5,20031E+18;5;3;15;0;2020;3;17;2;3;5;3;0;0;1;0;0;0;0;359954,9085;5647763,48;7,005632702;50,96443466;0
79389;5,20031E+18;5;3;15;0;2020;3;5;4;3;2;6;0;1;1;0;0;0;0;365986,8088;5643734,561;7,09296296;50,92965913;1
79392;5,20031E+18;5;3;15;0;2020;3;13;2;3;2;6;0;0;1;0;0;0;0;350782,7749;5648475,856;6,874814246;50,96853381;1
79395;5,20031E+18;5;3;15;0;2020;3;8;2;3;6;3;0;0;1;1;1;0;0;356832,3778;5644714,623;6,962393667;50,93626745;1
79402;5,20031E+18;5;3;15;0;2020;3;7;5;3;4;2;0;0;1;0;0;0;0;365989,6684;5643738,66;7,093002122;50,92969664;0
79410;5,20031E+18;5;3;15;0;2020;3;3;4;3;8;1;2;0;1;0;0;0;0;350011,1251;5646722,688;6,864554993;50,95257889;1
