OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
31262;5,21E+18;5;3;15;0;2021;11;17;5;3;2;7;2;0;0;1;0;0;0;0;354960,7957;5639220,805;6,937958644;50,88642792
31265;5,21E+18;5;3;15;0;2021;6;13;3;3;2;6;0;1;0;1;0;0;0;0;357089,4372;5644082,72;6,966297534;50,93065233
31268;5,21E+18;5;3;15;0;2021;9;14;3;3;5;3;0;0;1;0;0;0;0;0;356365,8093;5647282,698;6,954744905;50,95923033
31270;5,21E+18;5;3;15;0;2021;9;18;5;3;5;3;0;0;0;1;0;0;0;0;357738,092;5645088,421;6,975129491;50,9398509
31273;5,21E+18;5;3;15;0;2021;11;18;5;3;2;6;2;0;0;1;0;0;0;0;355573,955;5639801,07;6,946440647;50,89179632
31275;5,21E+18;5;3;15;0;2021;6;17;6;3;1;3;0;0;0;1;0;0;0;1;355187,1935;5644093,976;6,939241598;50,93027906
31277;5,21E+18;5;3;15;0;2021;6;16;3;3;0;2;0;0;1;1;0;0;0;0;354573,982;5644817,487;6,930232669;50,93662678
31286;5,21E+18;5;3;15;0;2021;5;12;2;3;0;1;0;0;1;0;0;0;0;0;353894,4587;5646151,684;6,920033049;50,94844499
31294;5,21E+18;5;3;15;0;2021;6;4;3;2;2;6;1;0;0;1;0;0;0;0;352524,765;5651484,368;6,898385339;50,99601834
31317;5,21E+18;5;3;15;0;2021;2;7;6;3;8;1;1;0;0;1;0;0;0;0;352095,1301;5651960,845;6,892073117;51,00018991
31320;5,21E+18;5;3;15;0;2021;6;9;5;3;5;3;0;0;1;1;0;0;0;0;354917,206;5647910,709;6,933881623;50,96451117
31323;5,21E+18;5;3;15;0;2021;10;12;2;3;5;2;0;0;0;1;0;0;0;1;356524,9433;5644628,466;6,958055053;50,93541676
31326;5,21E+18;5;3;15;0;2021;6;18;7;3;0;5;0;0;1;1;0;0;0;1;353019,1959;5644692,896;6,908170204;50,93511296
31330;5,21E+18;5;3;15;0;2021;1;17;4;2;6;4;2;1;0;0;1;0;0;1;354472,1564;5644828,596;6,928780018;50,93670092
31331;5,21E+18;5;3;15;0;2021;11;11;6;3;2;2;0;0;0;1;0;0;0;0;355479,8433;5651028,209;6,940649173;50,9926687
31334;5,21E+18;5;3;15;0;2021;1;21;6;3;4;6;2;2;0;1;0;0;0;0;351355,262;5656502,073;6,879674905;51,04080813
31335;5,21E+18;5;3;15;0;2021;1;16;2;2;8;1;0;0;0;1;0;0;0;0;356870,9351;5644600,302;6,962986957;50,93524963
31336;5,21E+18;5;3;15;0;2021;9;14;6;3;0;1;0;0;1;0;0;0;0;0;358307,0446;5644792,268;6,98333742;50,93732946
31340;5,21E+18;5;3;15;0;2021;7;19;7;2;5;2;0;1;0;1;0;0;0;0;348632,1894;5645142,448;6,845594123;50,93801802
31342;5,21E+18;5;3;15;0;2021;4;12;4;3;6;5;0;1;0;1;1;0;0;0;354142,7676;5644470,16;6,92423875;50,93339656
31350;5,21E+18;5;3;15;0;2021;5;16;2;3;2;6;0;1;0;1;0;0;0;0;353398,2932;5649700,699;6,91154451;50,98021253
31355;5,21E+18;5;3;15;0;2021;12;18;2;3;0;1;2;0;0;0;0;1;0;0;354669,5005;5643132,825;6,932262795;50,92151123
31360;5,21E+18;5;3;15;0;2021;11;8;3;3;2;6;0;1;0;1;0;0;0;0;356496,8018;5646343,844;6,956979011;50,95082563
31363;5,21E+18;5;3;15;0;2021;5;13;1;3;5;3;0;0;1;0;0;0;0;1;352077,6481;5642447,9;6,895690473;50,91469748
31366;5,21E+18;5;3;15;0;2021;9;1;7;3;0;1;2;0;0;0;0;0;0;1;355246,656;5644412,837;6,939960562;50,93315952
31367;5,21E+18;5;3;15;0;2021;6;19;5;3;4;2;0;0;0;1;0;0;0;0;353957,0396;5654043,345;6,917751883;51,01937998
31376;5,21E+18;5;3;15;0;2021;2;1;1;3;9;1;2;1;0;1;0;0;0;0;352933,8584;5646990,074;6,906028951;50,95573497
31380;5,21E+18;5;3;15;0;2021;9;13;2;3;0;2;0;0;1;1;0;0;0;0;354964,849;5645432,878;6,935546815;50,94225558
31386;5,21E+18;5;3;15;0;2021;9;18;4;3;0;1;0;0;1;0;0;0;0;0;353228,9113;5644878,473;6,911078006;50,93683408
31389;5,21E+18;5;3;15;0;2021;6;8;2;2;5;2;0;1;1;1;0;0;0;0;353438,4392;5644862,74;6,914064327;50,93674598
31391;5,21E+18;5;3;15;0;2021;5;9;3;3;1;5;0;1;1;1;0;0;0;0;356335,7965;5647639,095;6,954177125;50,96242572
31392;5,21E+18;5;3;15;0;2021;11;14;3;3;5;3;0;0;0;1;0;0;0;1;351170,31;5645044,386;6,881732421;50,93779745
31400;5,21E+18;5;3;15;0;2021;4;13;6;2;2;6;0;0;0;1;0;0;0;0;349046,0326;5648893,265;6,849924438;50,97183224
31402;5,21E+18;5;3;15;0;2021;6;17;6;3;0;1;0;0;1;0;0;0;0;0;355841,075;5650278,401;6,946090562;50,98602097
31404;5,21E+18;5;3;15;0;2021;6;17;4;3;2;6;0;0;0;1;0;0;0;0;355187,926;5644093,258;6,9392523;50,93027279
31406;5,21E+18;5;3;15;0;2021;6;22;7;2;0;1;1;0;1;0;0;0;0;0;354621,7506;5644689,417;6,930963152;50,93548789
31407;5,21E+18;5;3;15;0;2021;11;13;1;3;2;6;0;0;0;1;0;0;0;0;357930,0871;5639598,341;6,979998326;50,89055872
31411;5,21E+18;5;3;15;0;2021;9;10;7;3;7;1;0;0;0;0;0;0;0;1;357316,0589;5644724,614;6,969269023;50,93647711
31415;5,21E+18;5;3;15;0;2021;3;15;4;3;2;6;0;0;0;1;0;0;0;0;353608,347;5644209,661;6,916743158;50,93092014
31417;5,21E+18;5;3;15;0;2021;9;16;3;3;0;1;0;0;1;1;0;0;0;0;353922,8065;5646131,403;6,920444462;50,94826993
31424;5,21E+18;5;3;15;0;2021;1;6;3;3;3;6;2;1;0;1;0;0;1;0;352273,5617;5641147,91;6,899001683;50,90306518
31426;5,21E+18;5;3;15;0;2021;2;9;6;3;1;5;0;0;1;1;0;0;0;0;356292,0055;5648078,726;6,953380295;50,96636569
31432;5,21E+18;5;3;15;0;2021;11;6;3;3;9;1;1;1;1;0;0;0;0;0;349324,3204;5645106,736;6,85545254;50,93787836
31437;5,21E+18;5;3;15;0;2021;10;0;1;3;0;1;2;0;1;0;0;0;0;0;354186,6149;5644606,17;6,924807905;50,93462992
31445;5,21E+18;5;3;15;0;2021;5;1;6;3;0;1;2;0;0;0;0;0;0;1;353251,1322;5643479,354;6,911957306;50,92426637
31448;5,21E+18;5;3;15;0;2021;12;16;6;3;5;3;2;1;1;1;0;0;0;0;353656,5489;5648665,785;6,915637517;50,97097789
31451;5,21E+18;5;3;15;0;2021;3;14;4;3;3;6;0;0;0;1;0;1;0;0;354792,9141;5646144,408;6,932817484;50,94860663
31455;5,21E+18;5;3;15;0;2021;9;16;6;3;0;5;0;0;0;1;1;0;0;0;356400,9294;5638070,987;6,95887096;50,87645431
31463;5,21E+18;5;3;15;0;2021;7;20;7;3;0;2;1;0;1;1;0;0;0;0;355368,9795;5645608,398;6,941225603;50,94393445
31464;5,21E+18;5;3;15;0;2021;9;11;4;2;6;7;0;1;0;1;1;0;0;0;353849,1379;5646184,577;6,919375112;50,9487291
31466;5,21E+18;5;3;15;0;2021;11;13;3;3;6;4;0;1;0;1;1;0;0;0;356692,4946;5638346,581;6,962904467;50,87900345
31468;5,21E+18;5;3;15;0;2021;5;10;6;3;3;2;0;0;1;1;0;0;0;0;349111,9383;5645138,434;6,852418876;50,93810768
31473;5,21E+18;5;3;15;0;2021;11;13;3;3;4;6;0;0;1;0;0;0;0;1;352861,6545;5644904,649;6,905844175;50,93697573
31474;5,21E+18;5;3;15;0;2021;6;17;5;3;1;5;0;0;1;0;0;0;0;1;354174,8663;5647129,718;6,923630379;50,95730526
31476;5,21E+18;5;3;15;0;2021;10;6;1;2;0;1;2;0;1;0;0;0;0;0;355082,0497;5644788,019;6,937470414;50,93648986
31482;5,21E+18;5;3;15;0;2021;10;17;6;2;5;2;0;0;1;0;0;0;0;1;353246,7507;5646806,669;6,910554774;50,95416655
31483;5,21E+18;5;3;15;0;2021;6;19;1;3;0;7;0;0;0;0;0;1;0;0;352974,8184;5656049,66;6,90294383;51,03715927
31484;5,21E+18;5;3;15;0;2021;6;13;7;3;5;3;0;0;1;0;0;0;0;0;356154,6206;5648806,915;6,951137061;50,97287549
31485;5,21E+18;5;3;15;0;2021;9;11;1;3;2;6;0;0;0;1;0;0;0;0;353367,8741;5641328,805;6,914481518;50,90496978
31491;5,21E+18;5;3;15;0;2021;9;11;5;3;2;6;0;0;0;1;0;0;0;0;357050,5832;5639885,765;6,967389135;50,89292481
31495;5,21E+18;5;3;15;0;2021;7;6;7;3;0;1;0;0;0;0;0;0;0;1;357572,455;5641873,891;6,974029149;50,91092108
31503;5,21E+18;5;3;15;0;2021;12;10;5;3;0;5;0;0;1;0;0;0;0;1;353576,0447;5642724,794;6,916880048;50,91756793
31505;5,21E+18;5;3;15;0;2021;11;2;2;3;0;1;2;1;0;0;0;0;0;1;355435,282;5645708,929;6,942128845;50,94485454
31507;5,21E+18;5;3;15;0;2021;3;16;4;3;5;3;0;0;0;1;0;0;0;1;354896,9805;5647927,807;6,933586974;50,96465974
31514;5,21E+18;5;3;15;0;2021;10;10;7;3;2;6;0;0;0;1;0;0;0;1;353298,087;5652626,72;6,908936183;51,00648175
31516;5,21E+18;5;3;15;0;2021;1;9;5;3;5;3;0;0;1;1;1;0;0;0;355841,7798;5644664,76;6,948324524;50,93557256
31517;5,21E+18;5;3;15;0;2021;12;19;5;3;2;6;2;1;0;1;0;0;0;0;356429,3421;5655108,563;6,95255532;51,02957542
31518;5,21E+18;5;3;15;0;2021;11;12;6;3;0;2;0;0;1;0;0;0;0;1;354480,1692;5645758,215;6,928522643;50,94505717
31520;5,21E+18;5;3;15;0;2021;12;2;6;3;6;4;2;0;0;0;1;0;0;1;353829,53;5646580,864;6,918937076;50,95228542
31530;5,21E+18;5;3;15;0;2021;9;16;6;3;3;2;0;0;1;1;0;0;0;0;354177,274;5644899,288;6,924557765;50,93726172
31532;5,21E+18;5;3;15;0;2021;11;1;1;2;0;1;2;0;1;1;0;0;0;0;354869,5578;5638546,111;6,936930307;50,88034164
31534;5,21E+18;5;3;15;0;2021;10;20;6;3;0;1;2;1;1;0;0;0;0;0;350736,2057;5643546,374;6,876171848;50,92422348
31538;5,21E+18;5;3;15;0;2021;9;22;4;2;5;3;2;0;0;1;0;1;0;0;353214,773;5641508,215;6,912233394;50,90654318
31539;5,21E+18;5;3;15;0;2021;12;18;5;3;2;6;2;0;0;1;0;0;0;0;352711,5051;5650680,29;6,901370641;50,98884034
31540;5,21E+18;5;3;15;0;2021;9;18;7;3;2;2;0;0;0;1;0;0;0;0;353515,7033;5646170,67;6,914637242;50,94851949
31542;5,21E+18;5;3;15;0;2021;4;23;6;3;3;5;2;0;1;1;0;0;0;0;356346,7825;5647545,65;6,954370354;50,96158869
31543;5,21E+18;5;3;15;0;2021;9;7;3;3;5;3;1;0;1;1;0;0;0;0;354760,7784;5646125,067;6,932368029;50,94842473
31549;5,21E+18;5;3;15;0;2021;6;11;2;3;0;6;0;0;0;1;0;0;0;0;357759,672;5646953,675;6,974707846;50,95661919
31553;5,21E+18;5;3;15;0;2021;4;18;7;3;5;2;0;0;0;1;0;1;0;0;354208,7807;5636701,253;6,928279132;50,86359591
31554;5,21E+18;5;3;15;0;2021;9;5;7;3;0;1;2;0;0;0;0;0;0;1;355289,504;5645352,731;6,940196647;50,94161689
31557;5,21E+18;5;3;15;0;2021;5;13;1;3;7;7;0;0;1;0;0;0;0;0;356825,4047;5644713,992;6,962294738;50,93626005
31559;5,21E+18;5;3;15;0;2021;12;17;3;3;2;6;2;0;0;1;0;0;0;1;349081,6615;5647896,615;6,850845028;50,96288546
31561;5,21E+18;5;3;15;0;2021;5;18;1;3;4;2;0;0;0;1;0;0;0;0;357346,7632;5646880,832;6,968861128;50,95586249
31564;5,21E+18;5;3;15;0;2021;10;7;5;3;1;6;2;0;0;1;0;0;0;0;352701,0489;5640201,174;6,905459031;50,89466642
31565;5,21E+18;5;3;15;0;2021;11;19;4;3;2;6;2;1;0;1;0;0;0;0;352063,6128;5644975,242;6,894465513;50,93740594
31566;5,21E+18;5;3;15;0;2021;9;11;1;3;0;6;0;0;0;1;1;0;0;0;353923,325;5642243,688;6,922009833;50,91333239
31568;5,21E+18;5;3;15;0;2021;9;7;2;3;2;2;0;0;0;1;0;1;0;1;354754,142;5638222,739;6,93541925;50,87740655
31572;5,21E+18;5;3;15;0;2021;5;16;1;3;7;1;0;0;0;0;0;0;0;1;356792,1173;5644030,963;6,962089687;50,93011346
31578;5,21E+18;5;3;15;0;2021;5;14;2;3;7;5;0;1;1;1;0;0;0;0;356325,0105;5647732,407;6,953986787;50,96326161
31579;5,21E+18;5;3;15;0;2021;11;10;5;3;3;6;0;1;0;0;0;1;0;1;351203,3045;5645042,097;6,882202617;50,93778539
31581;5,21E+18;5;3;15;0;2021;11;19;1;3;3;6;2;0;1;1;0;0;0;0;351476,3242;5644624,885;6,886255676;50,93410651
31586;5,21E+18;5;3;15;0;2021;12;16;6;3;6;4;0;0;0;0;1;0;0;1;357676,882;5646866,688;6,97356384;50,955817
31587;5,21E+18;5;3;15;0;2021;5;17;5;3;2;6;0;1;0;1;0;0;0;0;349057,0312;5649613,071;6,849782154;50,97830344
31590;5,21E+18;5;3;15;0;2021;6;7;4;3;2;6;0;0;0;1;0;0;0;0;354306,2448;5645385,44;6,926197662;50,94166322
31594;5,21E+18;5;3;15;0;2021;6;14;5;3;5;3;0;0;1;1;0;0;0;0;357891,003;5643519,588;6,977916191;50,92578951
31596;5,21E+18;5;3;15;0;2021;9;8;4;3;2;6;0;1;0;1;0;0;0;1;347889,3922;5644033,097;6,835492982;50,92785374
31599;5,21E+18;5;3;15;0;2021;12;9;5;3;5;2;0;1;0;1;0;0;0;1;353354,4684;5644888,091;6,912859859;50,93695245
31606;5,21E+18;5;3;15;0;2021;4;12;5;3;2;6;0;0;0;1;0;0;0;0;350587,4356;5649351,972;6,871674259;50,97635625
31610;5,21E+18;5;3;15;0;2021;4;18;5;3;3;2;0;0;1;1;0;0;0;0;352521,731;5651488,494;6,898340458;50,99605465
31614;5,21E+18;5;3;15;0;2021;6;11;5;3;5;3;0;0;1;1;0;0;0;0;355337,691;5643971,992;6,941430183;50,92922057
31624;5,21E+18;5;3;15;0;2021;5;19;4;3;2;6;0;0;0;1;0;0;0;0;354261,0348;5645178,88;6,925637229;50,93979551
31626;5,21E+18;5;3;15;0;2021;3;13;5;3;0;1;0;0;1;0;0;0;0;0;355124,4098;5644155,552;6,9383243;50,93081667
31638;5,21E+18;5;3;15;0;2021;6;21;6;3;0;7;1;1;0;1;0;0;0;0;354720,68;5643054,092;6,933021824;50,92081656
31639;5,21E+18;5;3;15;0;2021;10;19;6;3;9;1;2;1;0;1;0;0;0;0;357009,2668;5636470,264;6,968137838;50,86221939
31648;5,21E+18;5;3;15;0;2021;11;16;7;3;2;6;0;0;0;1;0;0;0;0;355451,642;5635206,842;6,946518388;50,85047779
31649;5,21E+18;5;3;15;0;2021;6;17;7;2;4;2;0;0;0;1;0;1;0;0;354261,712;5640286,975;6,927601297;50,89583343
31650;5,21E+18;5;3;15;0;2021;12;0;1;2;9;1;2;1;0;0;0;1;0;0;355209,9505;5643767,394;6,939694928;50,92734985
31651;5,21E+18;5;3;15;0;2021;4;16;5;3;3;6;0;0;1;0;0;0;0;0;353547,1185;5641415,561;6,916994267;50,90579493
31655;5,21E+18;5;3;15;0;2021;6;16;5;3;6;6;0;0;0;1;0;0;0;1;349413,3989;5657330,447;6,851651697;51,04774634
31661;5,21E+18;5;3;15;0;2021;9;11;2;3;0;6;0;0;0;1;0;1;0;0;354123,6372;5644845,073;6,923816611;50,93676095
31663;5,21E+18;5;3;15;0;2021;6;9;5;3;3;2;0;0;0;0;0;0;0;1;355025,4075;5645376,552;6,936430633;50,94176463
31669;5,21E+18;5;3;15;0;2021;11;16;7;3;9;1;0;0;0;1;0;0;0;0;353445,8044;5652842,484;6,910953093;51,00845837
31670;5,21E+18;5;3;15;0;2021;10;19;7;3;4;2;2;0;0;1;0;0;0;0;352808,5773;5651771,342;6,902310616;50,99866989
31671;5,21E+18;5;3;15;0;2021;7;14;5;3;9;3;0;1;0;1;0;1;0;0;356138,2012;5648874,521;6,950876604;50,97347895
31679;5,21E+18;5;3;15;0;2021;12;18;3;3;3;6;1;1;0;1;0;0;0;0;350075,9606;5645095,67;6,866147138;50,93797483
31683;5,21E+18;5;3;15;0;2021;5;23;2;2;9;1;2;0;0;1;0;0;0;0;347514,8427;5644148,821;6,830118886;50,92879477
31684;5,21E+18;5;3;15;0;2021;4;18;7;2;6;4;1;1;0;1;1;0;0;0;355804,7416;5650366,286;6,945538379;50,98680167
31686;5,21E+18;5;3;15;0;2021;5;14;6;3;1;5;0;0;0;1;0;0;0;0;354343,3051;5645516,535;6,92667239;50,9428507
31689;5,21E+18;5;3;15;0;2021;9;22;3;3;2;6;2;0;0;1;0;0;0;0;354682,2246;5646028,404;6,931289088;50,94753624
31691;5,21E+18;5;3;15;0;2021;9;23;5;2;7;1;2;0;0;0;0;1;0;0;350430,4865;5659223,284;6,865368919;51,06502142
31693;5,21E+18;5;3;15;0;2021;12;7;4;3;2;6;0;1;0;1;0;0;0;0;357121,2421;5638971,264;6,968750772;50,88472366
31704;5,21E+18;5;3;15;0;2021;7;11;7;2;5;3;0;0;0;1;0;0;0;1;356834,7932;5645352,998;6,96217717;50,94200506
31705;5,21E+18;5;3;15;0;2021;1;14;5;3;6;4;0;0;0;1;1;0;0;0;353154,3855;5646867,32;6,909216165;50,95468807
31710;5,21E+18;5;3;15;0;2021;2;15;7;3;6;4;0;0;1;0;1;0;0;0;356321,7872;5647761,409;6,953929463;50,96352145
31716;5,21E+18;5;3;15;0;2021;1;21;3;3;8;7;2;0;0;1;0;0;0;0;356538,62;5652598,443;6,955105528;51,00704492
31726;5,21E+18;5;3;15;0;2021;10;13;6;2;0;1;0;0;1;0;0;0;0;0;349896,4528;5645083,934;6,863598956;50,93782267
31731;5,21E+18;5;3;15;0;2021;10;11;6;3;4;2;0;0;1;1;0;0;0;0;353379,6819;5645783,569;6,912858051;50,94500619
31742;5,21E+18;5;3;15;0;2021;12;17;2;2;3;2;2;0;1;0;0;1;0;0;357766,7255;5635034,259;6,979451915;50,84950066
31745;5,21E+18;5;3;15;0;2021;5;13;2;2;2;6;0;0;0;1;0;0;0;0;357101,4588;5636755,326;6,969335658;50,86480405
31752;5,21E+18;5;3;15;0;2021;10;18;2;3;5;3;1;1;1;1;0;0;0;0;354923,5194;5643338,107;6,935792757;50,92341998
31758;5,21E+18;5;3;15;0;2021;9;18;7;2;0;1;0;0;0;0;0;1;0;0;352486,998;5647252,325;6,899564698;50,95797749
31759;5,21E+18;5;3;15;0;2021;11;3;7;3;0;1;2;0;1;0;0;0;0;0;355950,6973;5646855,594;6,949007072;50,95528841
31763;5,21E+18;5;3;15;0;2021;10;11;5;3;5;3;0;1;1;1;0;0;0;0;357025,6481;5641115,987;6,966553166;50,90397463
31766;5,21E+18;5;3;15;0;2021;9;12;7;3;5;3;0;0;0;1;0;0;0;0;349389,28;5649444,21;6,85458152;50,97687301
31767;5,21E+18;5;3;15;0;2021;10;14;1;2;0;1;0;0;1;0;0;0;0;0;356493,3169;5651662,843;6,954830082;50,99862561
31770;5,21E+18;5;3;15;0;2021;11;15;6;2;2;6;0;0;0;1;0;0;0;0;348910,894;5645550,645;6,849388629;50,94175927
31774;5,21E+18;5;3;15;0;2021;11;13;2;3;0;6;0;0;0;1;0;0;0;1;355195,542;5644663,156;6,939134181;50,93539625
31777;5,21E+18;5;3;15;0;2021;9;10;2;3;5;3;0;0;1;1;0;0;0;0;357895,97;5644512,306;6,977599818;50,93471229
31782;5,21E+18;5;3;15;0;2021;11;11;3;3;2;6;0;0;0;1;0;0;0;0;353216,4483;5640453,255;6,912681321;50,89706302
31790;5,21E+18;5;3;15;0;2021;7;9;2;3;0;1;0;0;0;0;0;1;0;0;356529,437;5638189,906;6,960649678;50,87755495
31791;5,21E+18;5;3;15;0;2021;6;1;4;3;8;1;2;0;0;0;0;1;0;0;357904,1538;5643496,793;6,978112074;50,92558789
31795;5,21E+18;5;3;15;0;2021;12;0;7;2;0;1;2;0;0;0;0;0;0;1;356100,205;5643385,669;6,952504875;50,9241421
31797;5,21E+18;5;3;15;0;2021;11;15;3;3;2;6;0;0;0;1;0;0;0;0;355378,0871;5646702,588;6,94092058;50,95376997
31801;5,21E+18;5;3;15;0;2021;10;15;6;3;5;2;0;0;0;0;0;0;0;1;358299,6761;5645566,352;6,982931522;50,94428435
31804;5,21E+18;5;3;15;0;2021;2;21;6;3;3;6;2;0;0;1;0;0;0;0;357498,3901;5644974,077;6,971764726;50,93876411
31807;5,21E+18;5;3;15;0;2021;2;10;5;3;5;3;0;0;1;1;0;0;0;0;354245,255;5645165,095;6,925418301;50,93966763
31817;5,21E+18;5;3;15;0;2021;10;3;7;3;9;1;2;0;0;0;0;0;0;1;353579,4549;5646256,481;6,915509667;50,94930684
31820;5,21E+18;5;3;15;0;2021;10;16;3;3;5;3;0;1;0;1;0;0;0;1;354702,3401;5643067,396;6,932755773;50,9209315
31826;5,21E+18;5;3;15;0;2021;2;14;4;3;0;1;0;0;1;0;0;0;0;0;357931,7292;5646596,347;6,977295516;50,95345033
31830;5,21E+18;5;3;15;0;2021;9;11;4;3;9;1;0;1;0;1;0;1;0;0;352407,0859;5651362,235;6,896759181;50,99489064
31832;5,21E+18;5;3;15;0;2021;4;19;4;3;5;2;0;0;1;1;0;0;0;0;354143,1441;5636519,345;6,927419585;50,86194458
31837;5,21E+18;5;3;15;0;2021;11;7;5;3;2;6;0;0;0;1;0;0;0;0;358169,7873;5646342,502;6,98078152;50,95122767
31841;5,21E+18;5;3;15;0;2021;9;13;1;2;6;4;0;0;0;1;1;0;0;0;348552,6803;5645173,16;6,844450566;50,93827313
31846;5,21E+18;5;3;15;0;2021;10;14;3;3;2;6;0;0;0;1;0;1;0;0;354983,9209;5644286,953;6,936274157;50,93196223
31851;5,21E+18;5;3;15;0;2021;2;18;4;3;6;4;2;1;0;0;1;0;0;1;353235,0492;5646818,632;6,910383466;50,95427107
31856;5,21E+18;5;3;15;0;2021;4;6;6;3;3;5;0;0;0;1;0;1;0;0;356328,709;5647699,453;6,954052432;50,96296639
31857;5,21E+18;5;3;15;0;2021;10;17;3;3;0;1;0;0;1;0;0;0;0;0;354704,1535;5644687,159;6,932136002;50,93548837
31862;5,21E+18;5;3;15;0;2021;6;15;4;3;5;7;0;0;0;1;0;0;0;1;356383,046;5643172,483;6,956610533;50,92229669
31864;5,21E+18;5;3;15;0;2021;2;15;1;3;5;3;0;0;1;1;0;0;0;0;347627,7791;5648100,082;6,830071585;50,96433117
31875;5,21E+18;5;3;15;0;2021;11;18;5;3;2;2;2;1;0;1;0;0;0;0;357175,4881;5638784,745;6,969594337;50,88306082
31878;5,21E+18;5;3;15;0;2021;7;21;2;2;5;2;2;0;0;1;0;0;0;0;352918,0706;5649369,988;6,904842058;50,97711813
31882;5,21E+18;5;3;15;0;2021;10;22;7;2;5;3;2;0;0;1;0;0;0;1;354877,3811;5644798,26;6,934555434;50,93653042
31888;5,21E+18;5;3;15;0;2021;5;15;6;3;3;6;0;0;0;1;0;1;0;0;352362,3118;5647348,402;6,897751597;50,95880895
31889;5,21E+18;5;3;15;0;2021;4;14;6;3;5;2;0;0;0;1;0;0;0;0;355705,4385;5637911,677;6,949054812;50,87484937
31892;5,21E+18;5;3;15;0;2021;9;14;1;2;7;1;2;0;0;0;0;0;0;1;357028,9525;5643435,959;6,965691016;50,92482495
31896;5,21E+18;5;3;15;0;2021;10;17;3;3;2;1;0;0;0;1;0;0;0;0;356426,315;5647053,975;6,95569611;50,95718992
31900;5,21E+18;5;3;15;0;2021;1;15;4;3;1;5;0;1;0;1;0;0;0;0;346604,6873;5645269,224;6,816705728;50,93862149
31901;5,21E+18;5;3;15;0;2021;12;16;2;3;0;1;1;1;0;0;0;1;0;0;355871,4535;5654680,494;6,944775001;51,02558888
31903;5,21E+18;5;3;15;0;2021;10;2;5;2;0;1;2;1;0;0;0;0;0;1;355077,9437;5644200,001;6,937645842;50,93120444
31910;5,21E+18;5;3;15;0;2021;4;15;5;3;2;6;0;0;1;1;0;0;0;0;353437,7993;5646601,754;6,913355455;50,95237367
31912;5,21E+18;5;3;15;0;2021;12;13;2;3;1;5;0;1;0;1;0;0;0;0;353594,5858;5644850,583;6,916289995;50,93667639
31916;5,21E+18;5;3;15;0;2021;3;17;3;3;2;6;0;0;0;1;0;0;0;0;354781,632;5646150,696;6,932654475;50,9486603
31917;5,21E+18;5;3;15;0;2021;9;13;6;2;9;1;0;0;0;0;0;0;0;1;350764,4884;5653218,011;6,872605951;51,01114358
31924;5,21E+18;5;3;15;0;2021;10;19;7;3;2;2;2;0;0;1;0;0;0;0;355710,005;5640037,755;6,948280294;50,89395738
31925;5,21E+18;5;3;15;0;2021;4;8;2;3;5;2;0;0;1;0;0;0;0;1;356114,0838;5644639,519;6,952207301;50,93541373
31927;5,21E+18;5;3;15;0;2021;6;7;6;3;9;1;0;0;0;0;0;0;0;1;355242,6098;5641306,523;6,941135814;50,90524265
31933;5,21E+18;5;3;15;0;2021;3;18;6;3;2;2;1;1;0;1;0;0;0;0;349317,6834;5649469,393;6,853551969;50,97708058
31935;5,21E+18;5;3;15;0;2021;5;20;7;3;3;6;1;1;1;0;0;0;0;1;357212,0916;5635109,769;6,971548677;50,85004263
31938;5,21E+18;5;3;15;0;2021;11;17;7;3;5;3;2;0;1;1;0;0;0;0;354168,2954;5644820,454;6,924461615;50,936551
31942;5,21E+18;5;3;15;0;2021;10;15;6;2;0;4;0;0;1;0;1;0;0;0;351083,0671;5651822,458;6,877716596;50,99868527
31946;5,21E+18;5;3;15;0;2021;2;17;6;2;5;2;1;0;0;1;0;0;0;0;353213,6934;5641509,16;6,91221767;50,90655139
31951;5,21E+18;5;3;15;0;2021;12;1;4;3;8;1;2;0;0;1;0;0;0;0;354506,1477;5637527,463;6,932173241;50,87109583
31956;5,21E+18;5;3;15;0;2021;7;14;4;2;6;7;0;0;0;1;1;0;0;0;356392,989;5644604,782;6,956187682;50,93517107
31959;5,21E+18;5;3;15;0;2021;6;15;4;2;5;2;0;0;1;1;0;0;0;0;352084,7476;5643626,058;6,895313605;50,92528688
31960;5,21E+18;5;3;15;0;2021;10;7;5;3;3;6;1;0;0;1;0;1;0;0;355844,3526;5646783,742;6,947522416;50,9546161
31961;5,21E+18;5;3;15;0;2021;1;17;6;3;5;2;2;0;1;1;0;0;0;0;354467,255;5645760,332;6,928338091;50,94507293
31963;5,21E+18;5;3;15;0;2021;5;13;4;3;3;6;0;1;0;1;0;0;0;0;353654,4653;5642550,506;6,91806484;50,91602156
31970;5,21E+18;5;3;15;0;2021;9;18;2;3;9;1;0;0;0;1;0;0;0;0;357948,0126;5644059,606;6,978516428;50,93065669
31972;5,21E+18;5;3;15;0;2021;11;18;1;3;5;2;2;0;1;1;0;0;0;0;353001,4068;5644261,175;6,908091337;50,93122872
