OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE,Participants
97067,5,3,15,0,2019,Januar,5,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"365950,6525","5634289,302",7.095913743,50.84475963,trocken,,PKW
97088,5,3,15,0,2019,Januar,6,Sonntag,Unfall mit Schwerverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,1,1,0,0,0,0,"361550,9459","5640511,867",7.031101828,50.89964813,nass/feucht,,"Rad, PKW"
97089,5,3,15,0,2019,Januar,15,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,1,"355880,8377","5646808,607",6.948031688,50.95484868,nass/feucht,,"PKW, Sonstige"
97090,5,3,15,0,2019,Januar,15,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,0,1,0,0,1,"355611,027","5643680,797",6.945432455,50.92667214,nass/feucht,,"Fuss, Sonstige"
97153,5,3,15,0,2019,Januar,19,Mittwoch,Unfall mit Schwerverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,0,0,0,1,1,"359427,8563","5641492,3",7.000551129,50.9079465,trocken,,"Gkfz, Sonstige"
97198,5,3,15,0,2019,Januar,9,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"360923,265","5645945,54",7.020108777,50.94833107,trocken,,PKW
97267,5,3,15,0,2019,Januar,19,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"365248,7902","5640270,104",7.083746598,50.89835006,nass/feucht,,PKW
97268,5,3,15,0,2019,Januar,17,Freitag,Unfall mit Schwerverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"363922,7299","5642670,385",7.064005601,50.91961164,nass/feucht,,PKW
97304,5,3,15,0,2019,Januar,15,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"363559,8306","5645436,385",7.057810298,50.94438519,trocken,,PKW
97305,5,3,15,0,2019,Januar,9,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"356368,7204","5641102,424",6.957221707,50.90368969,trocken,,"Rad, PKW"
97390,5,3,15,0,2019,Januar,8,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Dämmerung,0,1,1,0,0,0,"362742,5204","5645205,499",7.04627032,50.94211613,trocken,,"Fuss, PKW"
97392,5,3,15,0,2019,Januar,16,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,0,"365226,4666","5649546,256",7.079997676,50.98171471,nass/feucht,,PKW
97395,5,3,15,0,2019,Januar,7,Mittwoch,Unfall mit Schwerverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,1,0,0,"353227,2178","5645188,096",6.910929195,50.93961611,trocken,,"Krad, PKW"
97397,5,3,15,0,2019,Januar,7,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dämmerung,1,1,0,0,0,0,"354186,5999","5644948,993",6.924670512,50.93771076,nass/feucht,,"Rad, PKW"
97400,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Getöteten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Dunkelheit,1,0,0,0,0,1,"358660,497","5639684,624",6.990343334,50.89151334,trocken,,"Rad, Sonstige"
97403,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Getöteten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,0,1,0,0,1,"354395,9664","5642619,99",6.928578432,50.91683355,trocken,,"Fuss, Sonstige"
97404,5,3,15,0,2019,Januar,7,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,1,1,0,0,0,"354059,0469","5642117,046",6.923989821,50.91222863,trocken,,"Fuss, PKW"
97429,5,3,15,0,2019,Januar,8,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"363046,7232","5644171,712",7.050986246,50.93289742,trocken,,"PKW, Gkfz"
97430,5,3,15,0,2019,Januar,13,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"358617,9659","5640473,014",6.989433825,50.89858829,trocken,,PKW
97520,5,3,15,0,2019,Januar,8,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"362706,9988","5637220,73",7.048768342,50.87034521,trocken,,"Fuss, PKW"
97521,5,3,15,0,2019,Januar,15,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"361510,26","5647894,877",7.027718163,50.96599155,trocken,,PKW
97568,5,3,15,0,2019,Januar,7,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"357359,1733","5639199,763",6.972041889,50.88683598,nass/feucht,,PKW
97569,5,3,15,0,2019,Januar,7,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"352682,7339","5650744,534",6.900934941,50.9894103,nass/feucht,,PKW
97570,5,3,15,0,2019,Januar,6,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"351288,1863","5651279,899",6.880859882,50.9938627,trocken,,PKW
97590,5,3,15,0,2019,Januar,18,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"359315,8364","5647721,541",6.996553898,50.96390205,trocken,,PKW
97591,5,3,15,0,2019,Januar,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,1,1,0,0,0,0,"347767,2799","5645209,529",6.833265292,50.93839315,trocken,,"Rad, PKW"
97630,5,3,15,0,2019,Januar,12,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"365759,4601","5642901,863",7.090036245,50.9221223,trocken,,PKW
97631,5,3,15,0,2019,Januar,13,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,1,1,0,0,0,0,"348873,8278","5643012,085",6.849913873,50.91893738,trocken,,"Rad, PKW"
97721,5,3,15,0,2019,Januar,10,Samstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"361096,6821","5645734,206",7.022656574,50.94647358,nass/feucht,,"Fuss, PKW"
97724,5,3,15,0,2019,Januar,18,Samstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Unfall im Längsverkehr,Dunkelheit,0,1,1,0,0,0,"354778,6733","5643179,645",6.933796363,50.92195948,nass/feucht,,"Fuss, PKW"
97726,5,3,15,0,2019,Januar,7,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,1,1,0,0,0,0,"355134,355","5641354,49",6.939578149,50.90564657,nass/feucht,,"Rad, PKW"
97804,5,3,15,0,2019,Januar,22,Mittwoch,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,0,0,0,1,0,"353896,0359","5639953,674",6.922538347,50.89274574,winterglatt,,Gkfz
97805,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"357080,857","5639590,355",6.96793488,50.89027745,nass/feucht,,PKW
97885,5,3,15,0,2019,Januar,8,Freitag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"354822,4633","5643234,977",6.934396945,50.92246775,nass/feucht,,PKW
97968,5,3,15,0,2019,Januar,14,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"355235,9097","5651548,209",6.936968356,50.99728047,nass/feucht,,PKW
97969,5,3,15,0,2019,Januar,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"352972,656","5644370,014",6.907638579,50.93219948,nass/feucht,,PKW
97987,5,3,15,0,2019,Januar,17,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Dämmerung,1,0,0,0,0,0,"356543,7524","5652823,439",6.955089693,51.00906819,nass/feucht,,Rad
97990,5,3,15,0,2019,Januar,10,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"352977,8834","5646966,238",6.906664973,50.955532,nass/feucht,,"Fuss, PKW"
97993,5,3,15,0,2019,Januar,8,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dämmerung,0,1,0,0,0,0,"357739,834","5635003,216",6.979082211,50.84921505,winterglatt,,PKW
98020,5,3,15,0,2019,Januar,10,Sonntag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,0,1,0,0,1,"359798,6398","5647429,669",7.003537372,50.96139667,nass/feucht,,"Fuss, Sonstige"
98023,5,3,15,0,2019,Januar,14,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,1,"358131,4262","5648106,644",6.979548013,50.96707251,trocken,,"PKW, Sonstige"
98024,5,3,15,0,2019,Januar,12,Sonntag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,0,"350565,1725","5649246,674",6.871400642,50.97540423,nass/feucht,,PKW
98025,5,3,15,0,2019,Januar,9,Sonntag,Unfall mit Schwerverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"347872,8256","5648258,874",6.833492215,50.96582285,nass/feucht,,Rad
98146,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"359533,356","5641811,621",7.001927839,50.91084198,winterglatt,,PKW
98149,5,3,15,0,2019,Januar,19,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit entgegenkommendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,0,"364178,5137","5641425,672",7.068105833,50.90848502,nass/feucht,,PKW
98150,5,3,15,0,2019,Januar,12,Mittwoch,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Sonstiger Unfall,Tageslicht,0,0,1,0,0,1,"357824,5328","5644316,34",6.976660262,50.93293355,trocken,,"Fuss, Sonstige"
98151,5,3,15,0,2019,Januar,7,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dämmerung,0,1,1,0,0,0,"349347,6293","5652400,253",6.852762791,51.0034257,trocken,,"Fuss, PKW"
98152,5,3,15,0,2019,Januar,19,Samstag,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Dunkelheit,0,1,1,0,0,0,"359599,9527","5650179,658",6.999648076,50.9860626,nass/feucht,,"Fuss, PKW"
98154,5,3,15,0,2019,Januar,9,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Tageslicht,0,1,0,0,0,1,"353354,0745","5644888,123",6.912854244,50.93695264,trocken,,"PKW, Sonstige"
98155,5,3,15,0,2019,Januar,18,Samstag,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,1,1,0,0,0,"354791,051","5646162,858",6.932783621,50.94877197,nass/feucht,,"Fuss, PKW"
98157,5,3,15,0,2019,Januar,11,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"349112,5182","5645138,424",6.852427127,50.93810774,nass/feucht,,PKW
98208,5,3,15,0,2019,Januar,22,Donnerstag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"358874,161","5644392,296",6.991558561,50.93387395,nass/feucht,,PKW
98209,5,3,15,0,2019,Januar,21,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"363642,333","5640878,661",7.060688324,50.90344236,winterglatt,,PKW
98210,5,3,15,0,2019,Januar,7,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Dunkelheit,0,1,1,0,0,0,"360391,113","5648479,677",7.011565748,50.97097709,nass/feucht,,"Fuss, PKW"
98211,5,3,15,0,2019,Januar,6,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,0,0,0,"356520,284","5652109,356",6.955037677,51.00264504,nass/feucht,,PKW
98212,5,3,15,0,2019,Januar,10,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"353498,6487","5651884,658",6.912092402,50.99986432,winterglatt,,PKW
98213,5,3,15,0,2019,Januar,20,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"347036,5458","5645250,127",6.822855689,50.9385646,winterglatt,,PKW
98214,5,3,15,0,2019,Januar,11,Donnerstag,Unfall mit Schwerverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,1,1,0,0,0,"354170,7764","5645957,081",6.924041889,50.94676613,nass/feucht,,"Fuss, PKW"
98215,5,3,15,0,2019,Januar,7,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Dunkelheit,0,1,1,0,0,0,"357209,1539","5641146,442",6.969149404,50.90429374,nass/feucht,,"Fuss, PKW"
98216,5,3,15,0,2019,Januar,11,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"355987,8816","5641138,641",6.951794681,50.9039203,winterglatt,,Rad
98266,5,3,15,0,2019,Januar,20,Donnerstag,Unfall mit Schwerverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"364031,2452","5641725,178",7.065900804,50.91114217,winterglatt,,PKW
98307,5,3,15,0,2019,Januar,13,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Unfall im Längsverkehr,Tageslicht,1,0,1,0,0,0,"357441,9336","5644249,818",6.971245048,50.93224127,trocken,,"Rad, Fuss"
98308,5,3,15,0,2019,Januar,14,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Unfall durch ruhenden Verkehr,Tageslicht,1,1,0,0,0,0,"356509,4628","5646488,446",6.957102149,50.9521283,trocken,,"Rad, PKW"
98309,5,3,15,0,2019,Januar,13,Mittwoch,Unfall mit Leichtverletzten,Unfall anderer Art,Abbiegeunfall,Tageslicht,0,1,0,0,0,1,"351062,425","5652128,608",6.877297045,51.00143109,trocken,,"PKW, Sonstige"
98310,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Unfall durch ruhenden Verkehr,Dunkelheit,1,1,0,0,0,0,"353816,2","5646208,431",6.918896958,50.94893512,trocken,,"Rad, PKW"
98311,5,3,15,0,2019,Januar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,0,0,1,1,0,"354855,718","5641522,94",6.935550864,50.90709041,trocken,,"Krad, Gkfz"
98331,5,3,15,0,2019,Februar,14,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"365967,2828","5634046,444",7.096238689,50.84258072,trocken,,PKW
98336,5,3,15,0,2019,Februar,7,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,1,"357063,5383","5636082,71",6.96905987,50.85874983,trocken,,"PKW, Sonstige"
98338,5,3,15,0,2019,Februar,16,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"353599,4036","5652940,474",6.913101475,51.00937808,trocken,,PKW
98339,5,3,15,0,2019,Februar,14,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"358584,5875","5640430,731",6.988975843,50.89820011,nass/feucht,,PKW
98343,5,3,15,0,2019,Februar,6,Samstag,Unfall mit Schwerverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Sonstiger Unfall,Dunkelheit,0,1,0,0,1,0,"349313,0937","5649943,21",6.853290225,50.9813372,nass/feucht,,"PKW, Gkfz"
98415,5,3,15,0,2019,Januar,22,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Sonstiger Unfall,Dunkelheit,0,1,0,0,0,0,"363443,8726","5646241,94",7.055858596,50.95159758,trocken,,PKW
98491,5,3,15,0,2019,Januar,9,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"357540,3385","5644027,528",6.972731398,50.93026787,nass/feucht,,PKW
98492,5,3,15,0,2019,Januar,11,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,1,1,0,0,0,"354703,371","5643068,905",6.932769828,50.92094533,nass/feucht,,"Fuss, PKW"
98542,5,3,15,0,2019,Januar,20,Freitag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"358218,4792","5639973,684",6.983950399,50.89400282,winterglatt,,PKW
98544,5,3,15,0,2019,Januar,6,Freitag,Unfall mit Leichtverletzten,Abkommen von Fahrbahn nach links,Fahrunfall,Dunkelheit,0,1,0,0,0,0,"353189,0288","5650031,283",6.908431964,50.98313002,nass/feucht,,PKW
98610,5,3,15,0,2019,Februar,16,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,1,0,"356104,1327","5638879,033",6.954337068,50.88364236,trocken,,"PKW, Gkfz"
98640,5,3,15,0,2019,Februar,13,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Überschreiten-Unfall,Tageslicht,0,0,1,0,0,1,"357833,6699","5644330,328",6.976784753,50.93306151,trocken,,"Fuss, Sonstige"
98641,5,3,15,0,2019,Februar,17,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dämmerung,0,1,0,0,0,0,"355253,188","5646683,664",6.939151062,50.95356855,trocken,,PKW
98642,5,3,15,0,2019,Februar,11,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Sonstiger Unfall,Tageslicht,0,0,0,0,1,1,"354141,2858","5636730,967",6.927308843,50.86384592,trocken,,"Gkfz, Sonstige"
98643,5,3,15,0,2019,Februar,10,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"357206,881","5641145,815",6.969117345,50.90428755,trocken,,PKW
98644,5,3,15,0,2019,Februar,12,Dienstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Sonstiger Unfall,Tageslicht,0,0,0,0,1,1,"352077,9737","5642447,611",6.895695219,50.91469496,trocken,,"Gkfz, Sonstige"
98688,5,3,15,0,2019,Februar,17,Freitag,Unfall mit Schwerverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"351492,692","5652271,474",6.883366413,51.00282615,trocken,,PKW
98718,5,3,15,0,2019,Februar,14,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"356878,396","5634235,522",6.96715298,50.84210324,trocken,,PKW
98720,5,3,15,0,2019,Februar,9,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,1,1,"360826,094","5649772,615",7.017262197,50.98270219,trocken,,"PKW, Gkfz, Sonstige"
98725,5,3,15,0,2019,Februar,23,Dienstag,Unfall mit Schwerverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Dunkelheit,0,1,0,0,0,0,"355704,2159","5638931,508",6.948634913,50.88401421,trocken,,PKW
98727,5,3,15,0,2019,Februar,19,Dienstag,Unfall mit Leichtverletzten,Unfall anderer Art,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,0,"356752,5131","5638925,387",6.963530218,50.88422005,trocken,,PKW
98757,5,3,15,0,2019,Februar,13,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Tageslicht,0,1,0,0,0,0,"357766,7935","5645082,322",6.975540119,50.93980317,trocken,,PKW
98758,5,3,15,0,2019,Februar,3,Montag,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,0,0,0,"356173,73","5644604,297",6.953069511,50.93511207,trocken,,PKW
98781,5,3,15,0,2019,Februar,9,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Fahrunfall,Tageslicht,1,0,0,0,0,0,"360514,0824","5646448,321",7.014094787,50.95275078,trocken,,Rad
98782,5,3,15,0,2019,Februar,19,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Dunkelheit,0,1,1,0,0,0,"359227,13","5652985,714",6.993251849,51.01118953,trocken,,"Fuss, PKW"
98786,5,3,15,0,2019,Februar,17,Donnerstag,Unfall mit Leichtverletzten,Unfall anderer Art,Überschreiten-Unfall,Tageslicht,0,0,1,0,0,1,"351367,9753","5648134,264",6.883282283,50.96561541,nass/feucht,,"Fuss, Sonstige"
98787,5,3,15,0,2019,Februar,8,Donnerstag,Unfall mit Leichtverletzten,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"353405,631","5643184,341",6.914272653,50.92165447,trocken,,PKW
98911,5,3,15,0,2019,Februar,0,Sonntag,Unfall mit Schwerverletzten,Zusammenstoß mit anfahrendem/ anhaltendem/ruhendem Fahrzeug,Sonstiger Unfall,Dunkelheit,0,1,0,0,0,0,"363317,3089","5646275,318",7.054045295,50.95186756,nass/feucht,,PKW
98968,5,3,15,0,2019,Februar,15,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß zwischen Fahrzeug und Fußgänger,Abbiegeunfall,Tageslicht,0,1,1,0,0,0,"349740,678","5653465,897",6.857919465,51.01310458,nass/feucht,,"Fuss, PKW"
98972,5,3,15,0,2019,Februar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Abbiegeunfall,Dunkelheit,0,1,0,0,0,0,"357744,2857","5635009,047",6.979143144,50.84926855,nass/feucht,,PKW
98973,5,3,15,0,2019,Februar,18,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug,Einbiegen / Kreuzen-Unfall,Dunkelheit,0,1,0,0,0,0,"354121,1092","5642240,709",6.924822598,50.91335564,trocken,,PKW
98974,5,3,15,0,2019,Februar,9,Samstag,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"363096,9415","5639266,035",7.053540898,50.88881987,nass/feucht,,PKW
98975,5,3,15,0,2019,Februar,8,Mittwoch,Unfall mit Leichtverletzten,Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug,Unfall im Längsverkehr,Tageslicht,0,1,0,0,0,0,"354299,6328","5644202,818",6.926576477,50.93103368,nass/feucht,,PKW
