OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,USTRZUSTAND,UIDENTSTLAE
99493,5,3,15,0,2019,2,13,5,3,5,3,0,1,1,0,0,0,0,"350876,8992","5652330,832",6.874571752,51.00320028,0,
99496,5,3,15,0,2019,2,16,2,3,3,6,0,0,1,0,0,1,0,"362134,8832","5646161,073",7.03726485,50.95055919,1,
99502,5,3,15,0,2019,2,15,2,3,2,6,0,0,1,0,0,0,0,"352207,6739","5641222,553",6.898035068,50.90371911,0,
99589,5,3,15,0,2019,2,13,6,3,5,2,0,1,1,0,0,0,0,"366305,5024","5635852,502",7.10038041,50.85889144,0,
99591,5,3,15,0,2019,2,8,6,3,0,1,0,1,0,0,0,0,0,"363208,488","5638349,39",7.055468965,50.88060795,0,
99592,5,3,15,0,2019,2,20,6,2,4,2,2,0,1,0,0,0,1,"362410,3919","5643666,147",7.042126942,50.92820228,0,
99595,5,3,15,0,2019,2,10,6,3,6,4,0,0,1,1,0,0,0,"360284,356","5647030,523",7.010602733,50.95792747,0,
99597,5,3,15,0,2019,2,20,6,3,5,3,2,0,1,0,0,0,0,"359947,1345","5649023,555",7.005036823,50.97575718,0,
99598,5,3,15,0,2019,2,14,6,3,2,6,0,0,1,0,0,0,0,"348697,572","5642952,354",6.847432933,50.91835444,0,
99600,5,3,15,0,2019,2,8,6,3,3,6,0,0,1,0,0,0,0,"355383,386","5646703,261",6.940995705,50.95377735,0,
99602,5,3,15,0,2019,2,13,6,3,2,6,0,0,1,0,0,0,0,"358090,1028","5639402,167",6.982348176,50.88883502,0,
99604,5,3,15,0,2019,2,8,6,3,4,6,0,1,1,0,0,0,0,"353442,2416","5643112,473",6.914822057,50.92101791,0,
99696,5,3,15,0,2019,2,2,1,3,2,7,2,0,1,0,0,0,0,"357461,3511","5644194,978",6.971542641,50.93175322,0,
99699,5,3,15,0,2019,2,17,1,3,8,7,0,0,1,0,0,0,0,"358388,0497","5643953,957",6.984815311,50.92981543,0,
99701,5,3,15,0,2019,2,8,1,3,6,2,0,0,1,1,0,0,0,"365115,9686","5649528,016",7.078431222,50.9815249,0,
99702,5,3,15,0,2019,2,10,1,3,2,2,0,0,1,0,0,0,0,"349070,9084","5649604,78",6.849983131,50.97823257,0,
99705,5,3,15,0,2019,2,12,1,3,0,1,0,1,0,0,0,0,0,"359013,438","5636530,891",6.996574513,50.86325642,0,
99706,5,3,15,0,2019,2,15,1,3,0,5,0,0,0,0,1,0,0,"355208,7637","5644920,787",6.939219852,50.93771484,0,
99750,5,3,15,0,2019,2,16,6,3,2,6,0,0,1,0,0,0,0,"363640,1335","5641220,781",7.060529263,50.90651664,0,
99751,5,3,15,0,2019,2,14,6,3,2,6,0,0,1,0,0,0,0,"363552,926","5641448,828",7.059204402,50.9085456,0,
99752,5,3,15,0,2019,2,17,6,3,8,1,0,0,0,0,1,0,0,"353216,809","5640388,633",6.912712419,50.89648237,1,
99839,5,3,15,0,2019,2,18,5,3,3,6,2,0,1,0,0,0,0,"360960,4932","5640904,881",7.022560611,50.90303839,0,
99840,5,3,15,0,2019,2,20,5,3,1,6,2,0,1,0,0,0,1,"361612,6818","5644070,246",7.03062942,50.93164322,0,
99842,5,3,15,0,2019,2,17,5,3,2,6,0,0,1,0,0,0,0,"361510,26","5647894,877",7.027718163,50.96599155,0,
99844,5,3,15,0,2019,2,17,5,3,5,3,0,0,1,0,0,0,0,"352807,0036","5651769,824",6.902288821,50.99865585,0,
99845,5,3,15,0,2019,2,8,5,3,5,2,0,1,1,0,0,0,0,"352281,1143","5647412,216",6.896570336,50.9593616,0,
99847,5,3,15,0,2019,2,7,5,3,6,4,0,0,1,1,0,0,0,"347606,6352","5646019,115",6.830641901,50.94562577,0,
99850,5,3,15,0,2019,2,12,5,2,0,6,0,0,1,0,0,0,0,"353211,2507","5645208,753",6.910693768,50.93979768,0,
99851,5,3,15,0,2019,2,16,5,3,2,6,0,0,1,0,0,0,0,"354162,298","5636572,427",6.92767041,50.86242645,0,
99852,5,3,15,0,2019,2,9,5,3,6,4,0,1,0,1,0,0,0,"356049,7387","5646103,995",6.950713448,50.94855867,0,
99908,5,3,15,0,2019,2,14,7,3,2,2,0,0,1,0,0,0,0,"361510,1789","5640550,858",7.030507655,50.89998879,0,
99909,5,3,15,0,2019,2,22,7,3,0,7,2,0,1,0,0,0,0,"363272,6157","5645369,342",7.053749557,50.9437146,0,
99911,5,3,15,0,2019,2,15,7,3,2,6,0,0,1,0,1,0,0,"351533,803","5644413,405",6.88715925,50.93222084,0,
100018,5,3,15,0,2019,2,15,7,3,9,1,0,0,0,0,1,0,0,"360739,207","5650052,657",7.01591784,50.98519795,0,
100020,5,3,15,0,2019,2,9,4,3,6,4,0,0,1,1,0,0,0,"359978,1986","5647391,309",7.006107387,50.96109559,1,
100025,5,3,15,0,2019,2,8,4,3,5,3,0,1,1,0,0,0,0,"351517,028","5644478,526",6.886894167,50.93280174,1,
100027,5,3,15,0,2019,2,11,4,3,2,6,0,0,1,0,0,0,0,"354582,1811","5645885,977",6.929922757,50.94623106,0,
100029,5,3,15,0,2019,2,9,4,3,5,3,0,1,1,0,0,0,0,"357105,485","5643206,113",6.966869319,50.92277829,0,
100096,5,3,15,0,2019,2,10,4,3,3,6,0,0,1,0,0,0,1,"356363,4365","5647291,67",6.954707599,50.95931037,0,
100097,5,3,15,0,2019,2,18,4,3,2,6,2,0,1,0,0,0,0,"352172,4411","5644968,95",6.89601587,50.9373773,0,
100100,5,3,15,0,2019,2,8,5,3,3,6,0,0,1,0,0,1,0,"363053,7796","5644160,433",7.051090843,50.93279773,0,
100152,5,3,15,0,2019,2,16,4,2,2,6,0,0,1,0,0,0,0,"360893,8939","5649709,992",7.018251459,50.98215577,0,
100195,5,3,15,0,2019,2,10,3,3,0,6,0,1,1,0,0,0,1,"364572,8683","5638371,908",7.074843926,50.88113173,1,
100196,5,3,15,0,2019,2,12,3,2,4,2,0,1,1,0,0,0,0,"365144,6418","5637353,385",7.08334273,50.87211132,0,
100197,5,3,15,0,2019,2,18,3,2,3,6,2,0,1,0,0,1,0,"358229,0986","5645438,221",6.981977408,50.94311549,0,
100198,5,3,15,0,2019,2,12,3,3,6,2,0,0,1,1,0,0,0,"356521,6164","5646718,266",6.957184487,50.95419669,0,
100199,5,3,15,0,2019,2,2,3,3,1,7,2,0,1,0,0,0,0,"352863,815","5643772,362",6.906331983,50.92680087,0,
100254,5,3,15,0,2019,2,12,3,3,2,6,0,0,1,0,0,0,1,"366699,727","5642119,832",7.103692224,50.91531165,0,
100305,5,3,15,0,2019,2,9,2,3,6,4,0,0,1,1,0,0,0,"362134,089","5640208,267",7.039504184,50.89705909,0,
100308,5,3,15,0,2019,2,16,2,3,5,2,0,0,1,0,1,0,0,"358978,4084","5642266,499",6.993863327,50.91479471,0,
100309,5,3,15,0,2019,2,15,2,3,2,6,0,0,1,0,0,0,0,"362902,2623","5648346,913",7.047359405,50.9703871,0,
100310,5,3,15,0,2019,2,11,2,3,6,4,0,1,1,1,0,0,0,"352717,217","5644928,164",6.903780425,50.93715017,0,
100311,5,3,15,0,2019,2,10,2,3,1,3,0,0,1,0,0,0,0,"359100,0482","5637736,377",6.99734011,50.87411148,0,
100313,5,3,15,0,2019,2,15,2,3,3,2,0,0,1,0,0,0,1,"355037,3192","5643523,565",6.937337098,50.92511525,0,
100314,5,3,15,0,2019,2,13,2,3,2,6,0,0,1,0,0,0,0,"351738,756","5643568,261",6.890417554,50.92467867,0,
100316,5,3,15,0,2019,2,12,2,3,5,5,0,0,1,0,0,0,1,"354928,4248","5644795,714",6.935282417,50.93652039,0,
100384,5,3,15,0,2019,2,7,7,3,9,7,0,0,1,0,0,0,0,"361622,3835","5650065,975",7.028487603,50.98553061,0,
100385,5,3,15,0,2019,2,12,7,3,0,1,0,1,0,0,0,0,0,"355900,6492","5646822,207",6.948308186,50.95497586,0,
100386,5,3,15,0,2019,2,17,7,3,9,1,0,1,0,0,0,0,0,"351288,005","5645034,856",6.883410221,50.93774217,0,
100387,5,3,15,0,2019,2,12,7,3,3,5,0,1,1,0,0,0,0,"355216,1209","5644963,192",6.939307643,50.93809777,0,
100465,5,3,15,0,2019,2,21,6,3,5,3,2,0,1,0,0,0,0,"364366,245","5641545,028",7.070730103,50.90960188,0,
100466,5,3,15,0,2019,2,20,6,3,6,4,2,0,1,1,0,0,0,"362252,9689","5651288,226",7.037002626,50.9966665,0,
100467,5,3,15,0,2019,2,20,6,3,2,6,2,0,1,0,0,0,0,"359721,5052","5647255,543",7.002506818,50.959813,0,
100468,5,3,15,0,2019,2,12,6,3,1,6,0,0,1,0,0,1,0,"354517,5234","5643547,166",6.929936697,50.92519651,0,
100469,5,3,15,0,2019,2,18,6,2,0,4,2,0,0,1,0,0,1,"354288,1422","5642441,54",6.92711683,50.91520265,0,
100563,5,3,15,0,2019,2,6,5,3,2,6,2,0,1,0,0,0,0,"362593,314","5639933,937",7.046133649,50.89470302,0,
100564,5,3,15,0,2019,2,10,5,3,6,5,0,0,0,1,0,0,1,"359944,4025","5647472,493",7.005595199,50.96181698,0,
100565,5,3,15,0,2019,2,16,5,3,2,6,0,0,1,0,0,0,0,"349210,9348","5649545,239",6.852001035,50.97773421,0,
100567,5,3,15,0,2019,2,16,5,3,5,3,0,0,1,0,0,0,0,"353379,7617","5645784,337",6.912858878,50.94501311,0,
100568,5,3,15,0,2019,2,21,5,2,0,7,2,0,0,1,0,0,1,"356669,4751","5638320,74",6.9625876,50.8787655,0,
100570,5,3,15,0,2019,2,11,5,3,2,6,0,0,1,0,0,0,0,"353816,46","5640733,159",6.921095658,50.89973063,0,
100571,5,3,15,0,2019,2,18,5,3,1,6,2,0,1,0,0,0,0,"353069,552","5640720,773",6.91048625,50.89942976,1,
100573,5,3,15,0,2019,2,9,5,3,6,4,0,0,1,1,0,0,0,"357044,2741","5643192,772",6.966004215,50.92264323,0,
100574,5,3,15,0,2019,2,19,5,3,5,2,2,1,1,0,0,0,0,"354879,092","5644798,167",6.934579804,50.93653002,1,
100616,5,3,15,0,2019,2,23,1,3,8,7,2,0,1,0,0,0,0,"357126,3969","5637044,726",6.969576787,50.86741107,0,
100623,5,3,15,0,2019,2,2,3,3,1,7,2,1,1,0,0,0,0,"355199,199","5644863,85",6.939106442,50.93720076,0,
100704,5,3,15,0,2019,2,16,3,3,2,6,0,0,1,0,0,0,0,"361595,823","5644071,78",7.030389073,50.93165296,0,
100725,5,3,15,0,2019,2,13,3,3,2,6,0,0,1,0,0,0,0,"352841,6212","5640742,603",6.907238333,50.89956789,0,
100728,5,3,15,0,2019,2,12,3,2,1,6,0,0,1,0,0,1,0,"349066,826","5648588,85",6.850346714,50.96910215,0,
100729,5,3,15,0,2019,2,10,3,3,0,6,0,0,0,0,0,1,0,"359490,6797","5641570,896",7.001413867,50.90866815,0,
100768,5,3,15,0,2019,2,16,3,3,2,6,0,0,1,0,0,0,1,"360551,8404","5645927,046",7.014831662,50.94807513,0,
100784,5,3,15,0,2019,2,8,3,3,5,3,0,1,1,0,0,0,0,"362648,1436","5643210,366",7.045679699,50.92416266,0,
100792,5,3,15,0,2019,2,17,2,3,5,7,0,1,1,0,0,0,0,"365384,7122","5638386,052",7.086372535,50.88144856,0,
100793,5,3,15,0,2019,2,8,2,3,5,2,0,1,1,0,0,0,0,"358287,2835","5644789,318",6.983057501,50.93729809,0,
100795,5,3,15,0,2019,2,8,2,3,2,6,0,0,1,0,0,0,0,"364828,1738","5649374,508",7.074390839,50.98007776,0,
100796,5,3,15,0,2019,2,7,2,3,2,6,0,0,1,0,0,0,0,"357385,8412","5644121,473",6.970497546,50.93107398,0,
100797,5,3,15,0,2019,2,15,2,3,2,6,0,0,1,0,0,0,0,"354654,8427","5651688,052",6.928637379,50.99839071,0,
100798,5,3,15,0,2019,2,7,2,3,2,6,0,0,1,0,0,0,0,"350290,4376","5647413,151",6.868244734,50.95885625,0,
100800,5,3,15,0,2019,2,9,2,3,1,6,0,0,1,0,0,0,0,"354792,144","5646143,464",6.932806905,50.94859795,0,
100801,5,3,15,0,2019,2,7,2,3,5,2,0,1,1,0,0,0,0,"354349,0287","5645496,795",6.926761697,50.94267475,0,
100804,5,3,15,0,2019,2,14,2,3,2,7,0,0,1,0,0,0,1,"355405,8958","5646706,048",6.941314865,50.95380805,0,
100805,5,3,15,0,2019,2,15,2,3,2,6,0,0,1,0,1,0,0,"357327,6353","5637598,944",6.97221856,50.87244156,0,
100806,5,3,15,0,2019,2,14,4,3,2,6,0,0,1,0,0,0,0,"357063,5383","5636082,71",6.96905987,50.85874983,0,
100807,5,3,15,0,2019,2,12,2,3,2,6,0,0,1,0,0,0,0,"358660,497","5639684,624",6.990343334,50.89151334,0,
100809,5,3,15,0,2019,2,9,2,2,5,3,0,0,1,0,0,0,0,"353348,5703","5643277,674",6.913423844,50.92247871,0,
100819,5,3,15,0,2019,2,15,3,3,3,5,0,0,1,0,1,0,0,"359962,9293","5647409,77",7.005882991,50.96125778,0,
100834,5,3,15,0,2019,2,21,3,3,5,2,2,0,1,0,1,0,0,"356493,0063","5651656,949",6.954827989,50.99857256,0,
100852,5,3,15,0,2019,2,17,3,2,5,3,0,1,1,0,0,0,0,"356573,599","5647115,222",6.957767682,50.95777701,0,
100872,5,3,15,0,2019,2,19,4,3,7,7,2,0,1,0,0,1,0,"355926,4236","5638893,352",6.951806788,50.88372675,0,
100889,5,3,15,0,2019,2,14,2,3,3,6,0,0,1,0,0,1,0,"362817,1808","5642796,567",7.048239023,50.92048391,0,
100891,5,3,15,0,2019,2,21,2,2,2,6,2,0,1,0,0,1,0,"353896,4779","5639914,427",6.922560325,50.89239315,0,
100892,5,3,15,0,2019,2,19,2,2,3,6,2,0,1,0,0,1,0,"357722,147","5639408,914",6.977117492,50.88880514,0,
100893,5,3,15,0,2019,2,16,2,3,2,6,0,0,1,0,0,0,1,"349758,6075","5650494,26",6.859404525,50.98640549,0,
100900,5,3,15,0,2019,2,17,3,3,8,1,0,1,0,0,0,0,0,"356460,2611","5646937,325",6.956225134,50.95615006,0,
100906,5,3,15,0,2019,2,13,3,3,3,6,0,1,0,0,0,1,0,"359181,0015","5637569,817",6.998554114,50.87263431,0,
100951,5,3,15,0,2019,2,10,1,3,2,6,0,0,1,0,0,0,0,"358600,6742","5642688,381",6.988329789,50.91849377,0,
100953,5,3,15,0,2019,2,12,1,2,4,2,0,0,1,0,1,0,0,"352078,887","5642446,799",6.89570853,50.9146879,0,
100975,5,3,15,0,2019,3,17,6,3,1,6,2,0,0,0,0,0,1,"363308,6062","5641897,584",7.05556329,50.91252097,1,
100976,5,3,15,0,2019,3,14,6,3,6,7,0,0,0,1,0,0,1,"351739,8694","5644998,281",6.889851734,50.93752984,1,
100978,5,3,15,0,2019,3,16,6,3,5,2,0,0,1,0,0,0,0,"354793,724","5646145,401",6.93282861,50.94861576,1,
100979,5,3,15,0,2019,3,14,6,3,5,3,0,0,1,0,0,0,0,"353936,7379","5646738,212",6.920399214,50.95372663,1,
100995,5,3,15,0,2019,3,11,1,3,9,1,0,0,1,0,0,0,0,"357262,755","5639183,019",6.970678547,50.88666169,1,
101005,5,3,15,0,2019,3,13,1,3,1,5,0,0,1,0,0,0,0,"356264,8871","5648304,517",6.95290513,50.96838807,0,
101118,5,3,15,0,2019,3,4,7,3,2,6,2,0,1,0,0,0,0,"357557,2131","5645068,84",6.972564348,50.93963027,1,
101122,5,3,15,0,2019,3,23,7,3,1,7,2,0,1,0,0,0,0,"356770,0778","5654791,492",6.957536489,51.026811,1,
101123,5,3,15,0,2019,2,12,5,2,4,2,0,0,1,0,1,0,0,"365102,114","5638403,872",7.082351078,50.88154281,0,
101124,5,3,15,0,2019,2,8,5,3,4,2,0,1,1,0,0,0,0,"363172,5686","5639363,358",7.054579039,50.88971248,0,
101125,5,3,15,0,2019,3,18,7,3,3,5,1,1,1,0,0,0,0,"353591,0353","5646435,267",6.915602522,50.95091646,1,
101126,5,3,15,0,2019,2,16,5,3,0,3,0,0,1,0,0,0,1,"361561,8742","5640501,374",7.031261122,50.89955645,0,
101127,5,3,15,0,2019,2,22,5,3,0,7,2,1,0,0,0,0,0,"356280,5833","5648180,91",6.953177365,50.96728114,1,
101128,5,3,15,0,2019,2,7,5,3,1,6,0,0,1,0,0,0,0,"349351,755","5643147,03",6.85665256,50.92027501,0,
101129,5,3,15,0,2019,3,15,7,3,5,2,0,0,1,0,0,0,1,"356392,989","5644604,782",6.956187682,50.93517107,0,
101130,5,3,15,0,2019,2,21,5,2,6,4,2,0,1,1,0,0,0,"354338,559","5645501,8",6.926610772,50.94271708,1,
101131,5,3,15,0,2019,2,18,5,3,5,7,0,1,1,0,0,0,0,"354191,852","5644842,442",6.924787849,50.93675455,0,
101133,5,3,15,0,2019,2,20,5,3,0,4,2,0,0,1,0,0,1,"355044,5892","5644789,939",6.936936867,50.93649769,1,
101134,5,3,15,0,2019,2,19,5,3,6,4,2,1,0,1,0,0,0,"355308,2256","5645447,533",6.940425289,50.94247356,0,
101135,5,3,15,0,2019,3,2,1,1,6,4,2,0,0,1,0,0,1,"359104,1127","5646120,321",6.994160624,50.94946006,0,
101204,5,3,15,0,2019,2,8,5,3,2,6,0,0,1,0,0,1,0,"349595,067","5643196,34",6.860091363,50.9207816,0,
101231,5,3,15,0,2019,3,12,1,3,5,3,0,0,1,0,0,0,0,"351338,3556","5645053,724",6.884118631,50.9379247,1,
101282,5,3,15,0,2019,2,14,4,3,1,4,0,0,1,1,0,0,0,"360173,6865","5644945,384",7.00982862,50.93916117,0,
101283,5,3,15,0,2019,2,15,4,3,3,6,0,0,1,0,0,0,0,"361060,2852","5649348,632",7.020758539,50.97894835,0,
101285,5,3,15,0,2019,2,11,4,3,5,3,0,1,1,0,0,0,0,"359509,3511","5646713,271",6.999697144,50.95488788,0,
101286,5,3,15,0,2019,2,21,4,3,2,2,2,0,1,0,0,0,0,"359923,3591","5649113,811",7.004663602,50.97656254,0,
101288,5,3,15,0,2019,2,22,4,3,4,7,2,0,1,0,0,0,0,"351350,2556","5656607,118",6.879560434,51.0417508,0,
101289,5,3,15,0,2019,2,8,4,3,6,7,0,0,1,1,0,0,0,"350402,684","5645076,081",6.870801964,50.93788364,0,
101291,5,3,15,0,2019,2,11,4,3,5,3,0,1,1,0,0,0,0,"354348,609","5645495,487",6.926756251,50.94266289,0,
101292,5,3,15,0,2019,2,16,4,3,5,2,0,0,1,0,0,0,0,"352528,0906","5643730,787",6.901575044,50.92634152,0,
101334,5,3,15,0,2019,3,16,6,3,6,4,0,0,1,1,0,0,0,"364996,1055","5635577,96",7.081887981,50.85611973,1,
101337,5,3,15,0,2019,3,7,6,3,2,2,0,0,1,0,0,0,0,"359599,9528","5650179,661",6.999648077,50.98606262,1,
101340,5,3,15,0,2019,3,13,6,3,5,3,0,0,1,0,0,0,0,"352935,113","5656293,699",6.902278843,51.03934215,0,
101343,5,3,15,0,2019,3,7,6,3,2,6,0,0,1,0,0,0,1,"350397,8117","5648522,345",6.86931644,50.96885173,1,
101344,5,3,15,0,2019,3,15,6,2,2,6,2,0,1,0,0,0,0,"354652,1932","5646877,7",6.930522812,50.95516105,0,
101347,5,3,15,0,2019,3,20,6,3,5,3,2,1,1,0,0,0,0,"355053,8909","5641403,17",6.938415171,50.90606385,0,
101351,5,3,15,0,2019,3,7,6,3,2,6,1,0,1,0,0,0,1,"357035,3133","5643405,533",6.965793392,50.92455309,0,
101354,5,3,15,0,2019,3,19,6,3,1,1,2,0,1,0,1,0,0,"355399,2287","5643893,386",6.942336451,50.92852958,0,
101432,5,3,15,0,2019,3,15,4,3,1,6,0,1,1,0,0,0,0,"360164,6427","5647170,642",7.008845408,50.95915771,0,
101433,5,3,15,0,2019,3,20,4,3,3,6,2,0,1,0,1,0,0,"354966,9745","5646350,349",6.935211675,50.95050119,0,
101435,5,3,15,0,2019,3,11,4,2,5,2,0,0,1,0,0,0,0,"354208,9009","5636701,587",6.928280707,50.86359895,0,
101502,5,3,15,0,2019,3,16,6,3,3,6,0,0,1,0,0,1,0,"366620,7405","5642168,17",7.102551561,50.91572784,0,
101503,5,3,15,0,2019,3,8,4,3,0,6,0,0,1,0,0,0,1,"354212,1714","5647887,627",6.923857536,50.96412576,0,
101506,5,3,15,0,2019,3,5,6,3,2,6,2,0,1,0,0,1,0,"352361,4727","5651110,605",6.896211934,50.99261768,1,
101551,5,3,15,0,2019,3,20,3,3,0,5,2,1,1,0,0,0,0,"356522,8567","5646653,837",6.957227527,50.95361798,0,
101553,5,3,15,0,2019,3,16,3,3,0,4,0,0,1,1,0,0,0,"350028,5505","5645095,936",6.865472747,50.93796489,0,
101554,5,3,15,0,2019,3,18,3,3,5,3,0,1,0,0,0,0,0,"354445,4054","5644829,934",6.928399017,50.9367062,0,
101557,5,3,15,0,2019,3,21,3,2,6,4,2,0,0,1,0,0,1,"354131,2581","5642255,274",6.924961045,50.9134891,0,
101558,5,3,15,0,2019,3,11,3,3,2,6,0,0,1,0,0,0,0,"355955,9109","5646050,901",6.949399626,50.94805809,1,
101622,5,3,15,0,2019,3,12,5,3,2,6,0,0,1,0,0,0,0,"363799,5031","5641073,089",7.062849728,50.90522688,1,
101625,5,3,15,0,2019,3,12,5,3,2,6,0,0,1,0,0,0,1,"364117,8651","5641361,705",7.06726752,50.90789584,0,
101629,5,3,15,0,2019,3,23,5,3,5,3,2,0,1,0,0,0,0,"362280,801","5648121,864",7.038598877,50.96821627,0,
101632,5,3,15,0,2019,3,13,5,3,0,2,0,0,1,0,0,0,1,"351768,7794","5644996,104",6.890263789,50.93751771,0,
101635,5,3,15,0,2019,3,15,5,3,2,6,0,0,1,0,0,1,0,"356495,526","5634985,577",6.961424648,50.84874919,0,
101639,5,3,15,0,2019,3,8,5,3,5,3,0,0,1,0,0,0,0,"352180,5149","5643657,675",6.896662479,50.92559554,0,
101642,5,3,15,0,2019,3,14,5,3,5,2,0,1,1,0,0,0,0,"354517,3457","5643547,725",6.929933948,50.92520148,1,
101666,5,3,15,0,2019,3,17,2,3,0,6,1,0,0,0,1,1,0,"368278,5985","5641574,447",7.126336965,50.91077236,1,
101668,5,3,15,0,2019,3,5,2,3,5,3,2,1,1,0,0,0,0,"356015,054","5646879,393",6.94991335,50.95551837,0,
101669,5,3,15,0,2019,3,18,2,3,2,7,1,0,1,0,0,0,0,"354259,794","5645174,393",6.925621376,50.93975487,0,
101671,5,3,15,0,2019,3,0,2,3,7,7,2,0,1,0,0,0,0,"355202,7585","5644566,656",6.939275159,50.93453084,1,
101715,5,3,15,0,2019,3,4,2,3,3,2,2,0,1,0,0,1,0,"355969,0509","5649633,442",6.948168262,50.98025691,1,
101716,5,3,15,0,2019,3,7,2,3,5,2,0,1,1,0,0,0,0,"354191,852","5644842,442",6.924787849,50.93675455,0,
101718,5,3,15,0,2019,3,10,2,3,2,6,0,0,1,0,0,0,0,"354971,9466","5638772,42",6.938294996,50.88240116,1,
101740,5,3,15,0,2019,3,12,4,3,3,6,0,0,1,0,0,1,0,"351348,9229","5652448,822",6.881246184,51.00438274,0,
101806,5,3,15,0,2019,3,15,3,3,5,3,0,1,1,0,0,0,0,"360434,4418","5645005,707",7.013514499,50.93976649,0,
101809,5,3,15,0,2019,3,19,3,3,1,6,2,0,1,0,0,0,0,"364818,5052","5649369,219",7.074255153,50.98002796,1,
101812,5,3,15,0,2019,3,16,3,3,1,5,0,0,1,0,0,0,0,"350587,5296","5649352,39",6.871675425,50.97636003,0,
101817,5,3,15,0,2019,3,14,3,3,2,6,0,0,1,0,0,0,0,"354703,371","5643068,905",6.932769828,50.92094533,0,
101833,5,3,15,0,2019,3,17,2,3,5,3,0,0,1,0,0,1,0,"357936,8624","5639605,239",6.980091914,50.89062237,0,
101873,5,3,15,0,2019,3,22,1,3,5,2,2,0,1,0,0,0,0,"361872,678","5648002,997",7.032835174,50.96705026,1,
101875,5,3,15,0,2019,3,10,1,3,0,6,0,0,1,0,0,0,1,"359953,5428","5647421,521",7.005744891,50.96136111,1,
101916,5,3,15,0,2019,3,15,1,3,7,7,0,0,1,0,0,0,0,"348124,3805","5658958,266",6.832592842,51.06203452,0,
101973,5,3,15,0,2019,3,19,7,3,6,4,2,0,0,1,1,0,0,"357532,8457","5644042,964",6.972618809,50.93040475,1,
101974,5,3,15,0,2019,3,10,3,3,2,6,0,0,1,0,0,0,0,"357076,9111","5639695,608",6.967837638,50.89122238,0,
101975,5,3,15,0,2019,3,15,7,3,5,2,0,1,1,0,0,0,0,"352389,2477","5647327,233",6.898143453,50.95862562,1,
101976,5,3,15,0,2019,3,13,7,2,5,4,0,1,1,1,0,0,0,"352474,9602","5644928,919",6.900334644,50.93709503,0,
101977,5,3,15,0,2019,3,7,7,3,6,7,0,0,1,1,0,0,0,"356397,4629","5638067,06",6.958823262,50.87641816,0,
101978,5,3,15,0,2019,3,13,7,3,5,3,0,1,0,0,0,0,1,"353001,1343","5644506,143",6.907988663,50.93343008,0,
101981,5,3,15,0,2019,3,21,4,3,2,6,2,0,1,0,0,0,0,"358866,7989","5640787,966",6.992848375,50.90147967,1,
102132,5,3,15,0,2019,3,10,6,3,2,6,0,0,1,0,0,0,0,"352362,3162","5647348,399",6.897751659,50.95880892,1,
102139,5,3,15,0,2019,3,12,5,3,5,2,0,0,1,0,0,0,0,"361872,678","5648002,997",7.032835174,50.96705026,1,
102141,5,3,15,0,2019,3,12,5,3,0,7,0,1,1,0,0,0,0,"356336,5062","5647633,309",6.954189509,50.96237391,1,
102142,5,3,15,0,2019,3,8,5,2,5,2,0,0,1,0,0,0,1,"356548,9412","5653054,378",6.955072309,51.01114486,1,
102144,5,3,15,0,2019,3,21,5,3,2,7,2,0,1,0,0,0,0,"348872,2559","5643011,692",6.849891691,50.91893344,1,
102146,5,3,15,0,2019,3,11,5,3,5,2,0,1,1,0,0,0,0,"352070,7853","5644954,639",6.894575887,50.93722263,1,
102148,5,3,15,0,2019,3,13,5,3,2,6,0,0,1,0,0,0,1,"351738,756","5643568,261",6.890417554,50.92467867,1,
102150,5,3,15,0,2019,3,6,5,3,2,6,1,0,1,0,1,0,0,"354210,771","5642001,647",6.926192688,50.91122991,0,
102184,5,3,15,0,2019,3,13,6,3,2,6,0,0,1,0,0,0,0,"353869,7147","5648689,931",6.918661781,50.971249,1,
102189,5,3,15,0,2019,3,18,6,3,6,4,2,0,1,1,0,0,0,"352516,2169","5647229,945",6.899989516,50.95778384,1,
102270,5,3,15,0,2019,3,20,6,3,4,2,2,0,1,0,0,0,0,"364550,2206","5649226,265",7.070488857,50.97868012,1,
102295,5,3,15,0,2019,3,15,5,2,2,6,0,0,1,0,0,1,0,"361738,357","5648163,796",7.030862303,50.96846318,1,
102364,5,3,15,0,2019,3,10,2,3,9,6,0,0,1,0,0,0,0,"357017,0462","5635790,902",6.968513709,50.85611584,0,
102365,5,3,15,0,2019,3,15,2,2,2,6,0,0,1,0,0,1,0,"350917,6047","5651113,317",6.875651354,50.99226986,0,
102375,5,3,15,0,2019,3,6,6,3,0,1,0,1,0,0,0,0,0,"350714,5057","5645053,58",6.875246032,50.93776225,1,
102387,5,3,15,0,2019,3,13,4,2,1,7,0,0,1,0,0,0,0,"365065,1164","5642963,223",7.080140388,50.92251181,1,
102390,5,3,15,0,2019,3,8,4,3,5,3,0,1,1,0,0,0,0,"354542,6849","5647449,78",6.928736071,50.96027452,0,
102391,5,3,15,0,2019,3,20,4,2,4,2,2,1,1,0,0,0,0,"353008,4661","5644612,083",6.908050203,50.93438399,1,
